country,sector,sector_code,scenario,scenario_name,year,floor_total_Mm2,floor_added_Mm2,floor_demolished_Mm2
LUX,Buildings total,total,S_tp,Slow TP,2070,68.60267139056046,0.3187631889438899,0.1639195166219142
LUX,Buildings total,total,S_tp,Slow TP,2080,69.03911453107423,0.23676204362597142,0.19263624284994832
LUX,Buildings total,total,S_tp,Slow TP,2090,68.51311657431108,0.16568488762884703,0.21846042239091534
LUX,Buildings total,total,S_tp,Slow TP,2100,67.07365782001716,0.10017744496320166,0.24031131401488257
LUX,Buildings total,total,C_r,Close R,2025,53.09533429254548,0.9217608153646273,0.16216798396085003
LUX,Buildings total,total,C_r,Close R,2030,55.790429715662874,0.7719654552673163,0.18409763011931612
LUX,Buildings total,total,C_r,Close R,2035,58.14085445187317,0.7278236325102554,0.20743668593835388
LUX,Buildings total,total,C_r,Close R,2040,60.23488105805907,0.7016619687694261,0.23221030578318086
LUX,Buildings total,total,C_r,Close R,2045,62.16907100542433,0.6950481363385265,0.25820295771727053
LUX,Buildings total,total,C_r,Close R,2050,64.072353973863585,0.7142283919017856,0.28499984531766276
LUX,Buildings total,total,C_r,Close R,2055,65.70091944319347,0.6842782234808193,0.31203445408946506
LUX,Buildings total,total,C_r,Close R,2060,67.0498530278564,0.6522665624594417,0.3386490482503385
LUX,Buildings total,total,C_r,Close R,2070,68.60266772631678,0.5778861873748797,0.3840574303910237
LUX,Buildings total,total,C_r,Close R,2080,69.03911635076577,0.5000444257019209,0.42500050169522996
LUX,Buildings total,total,C_r,Close R,2090,68.51311340483298,0.42270308682266966,0.4509111926956665
LUX,Buildings total,total,C_r,Close R,2100,67.07365340200776,0.33510440276778286,0.4608201641382742
LUX,Buildings total,total,C_tp,Close TP,2025,53.09533429254548,0.9217608153646273,0.16216798396085003
LUX,Buildings total,total,C_tp,Close TP,2030,55.790429715662874,0.7719654552673163,0.18409763011931612
LUX,Buildings total,total,C_tp,Close TP,2035,58.14085445187317,0.7278236325102554,0.20743668593835388
LUX,Buildings total,total,C_tp,Close TP,2040,60.23488105805907,0.7016619687694261,0.23221030578318086
LUX,Buildings total,total,C_tp,Close TP,2045,62.16907100542433,0.6950481363385265,0.25820295771727053
LUX,Buildings total,total,C_tp,Close TP,2050,64.072353973863585,0.7142283919017856,0.28499984531766276
LUX,Buildings total,total,C_tp,Close TP,2055,65.70091944319347,0.6842782234808193,0.31203445408946506
LUX,Buildings total,total,C_tp,Close TP,2060,67.0498530278564,0.6522665624594417,0.3386490482503385
LUX,Buildings total,total,C_tp,Close TP,2070,68.60266772631678,0.5778861873748797,0.3840574303910237
LUX,Buildings total,total,C_tp,Close TP,2080,69.03911635076577,0.5000444257019209,0.42500050169522996
LUX,Buildings total,total,C_tp,Close TP,2090,68.51311340483298,0.42270308682266966,0.4509111926956665
LUX,Buildings total,total,C_tp,Close TP,2100,67.07365340200776,0.33510440276778286,0.4608201641382742
LUX,Buildings total,total,A_r,Combined R,2025,53.09533429254548,0.9217608153646273,0.16216798396085003
LUX,Buildings total,total,A_r,Combined R,2030,54.692425167749676,0.7022363098984982,0.1825262219932914
LUX,Buildings total,total,A_r,Combined R,2035,55.922637309396066,0.6312391290597752,0.18229672994540197
LUX,Buildings total,total,A_r,Combined R,2040,56.87078593785586,0.577277117385355,0.182460928102691
LUX,Buildings total,total,A_r,Combined R,2045,57.625893568436105,0.5409494075299728,0.18250466421747552
LUX,Buildings total,total,A_r,Combined R,2050,58.29954097278093,0.5267356582990234,0.18208175493646228
LUX,Buildings total,total,A_r,Combined R,2055,59.77875572367481,0.5023528821272707,0.18285159598838002
LUX,Buildings total,total,A_r,Combined R,2060,61.00678405380576,0.4684240752626046,0.20095318698632492
LUX,Buildings total,total,A_r,Combined R,2070,62.42638741248527,0.39082701119873164,0.23054915923423946
LUX,Buildings total,total,A_r,Combined R,2080,62.831110795447785,0.31576305673560756,0.2621801333581059
LUX,Buildings total,total,A_r,Combined R,2090,62.357916748386785,0.24860636414613352,0.2879761167991843
LUX,Buildings total,total,A_r,Combined R,2100,61.050921989041335,0.17981766272494754,0.3070774168280342
LUX,Buildings total,total,A_tp,Combined TP,2025,53.09533429254548,0.9217608153646273,0.16216798396085003
LUX,Buildings total,total,A_tp,Combined TP,2030,51.432714541556464,0.6020171422355085,0.17687257093208583
LUX,Buildings total,total,A_tp,Combined TP,2035,49.39691678550742,0.5216547166061118,0.15317382749572658
LUX,Buildings total,total,A_tp,Combined TP,2040,47.09427845323586,0.45753002647742735,0.13453656873640304
LUX,Buildings total,total,A_tp,Combined TP,2045,44.62051061770576,0.4092671030912826,0.11928133170391773
LUX,Buildings total,total,A_tp,Combined TP,2050,42.07113355870123,0.37924035541508694,0.10642727706884347
LUX,Buildings total,total,A_tp,Combined TP,2055,43.15921562954241,0.30250793995187475,0.10013772750028391
LUX,Buildings total,total,A_tp,Combined TP,2060,44.06625312277756,0.2801538279517491,0.11151413614083969
LUX,Buildings total,total,A_tp,Combined TP,2070,45.12896060752266,0.2275361826755602,0.1298565132746859
LUX,Buildings total,total,A_tp,Combined TP,2080,45.450103361446324,0.17637957704805207,0.150754023312147
LUX,Buildings total,total,A_tp,Combined TP,2090,45.126862773482074,0.13078592221410873,0.1684846023718785
LUX,Buildings total,total,A_tp,Combined TP,2100,44.19163419164173,0.08877186287432065,0.18235272043111184
LVA,Residential,resid,R,Reference,2025,44.743804230255385,0.03382112318430483,0.1635965059740771
LVA,Residential,resid,R,Reference,2030,44.92004331758897,0,0.18412456944683558
LVA,Residential,resid,R,Reference,2035,44.98486744070549,0,0.20118008821654318
LVA,Residential,resid,R,Reference,2040,45.07821842237615,0,0.21736471400904536
LVA,Residential,resid,R,Reference,2045,45.21205747703251,0.007080956657996009,0.23305593157081433
LVA,Residential,resid,R,Reference,2050,45.32570261685075,0.03863047105186269,0.24794868239359202
LVA,Residential,resid,R,Reference,2055,45.31600327742913,0.05240517162498984,0.26080246027419873
LVA,Residential,resid,R,Reference,2060,45.176250410174326,0.0623714213618844,0.27119465796532866
LVA,Residential,resid,R,Reference,2070,44.69572767414994,0.08999726437460298,0.2915710441721791
LVA,Residential,resid,R,Reference,2080,44.10689251200655,0.12065921980287789,0.29534907814781325
LVA,Residential,resid,R,Reference,2090,43.40296354273809,0.1349864534633857,0.28947697946484613
LVA,Residential,resid,R,Reference,2100,42.4858670200677,0.12701084924802655,0.2758495021503521
LVA,Residential,resid,N_r,Narrow R,2025,44.743804230255385,0.03382112318430483,0.1635965059740771
LVA,Residential,resid,N_r,Narrow R,2030,40.576427731864634,0,0.16731508353589095
LVA,Residential,resid,N_r,Narrow R,2035,36.89044262718012,0.0027933655060257867,0.1659373432622738
LVA,Residential,resid,N_r,Narrow R,2040,33.723042257226474,0.02555422749828504,0.1634664958284324
LVA,Residential,resid,N_r,Narrow R,2045,30.996201149468895,0.04650006714769437,0.1599955130201423
LVA,Residential,resid,N_r,Narrow R,2050,28.597619849769128,0.05950327624021884,0.15557589797961244
LVA,Residential,resid,N_r,Narrow R,2055,28.598590131214713,0.030420587590610726,0.16174441411073964
LVA,Residential,resid,N_r,Narrow R,2060,28.51699236544015,0.036714641815801766,0.16832510456859728
LVA,Residential,resid,N_r,Narrow R,2070,28.225460425165995,0.05424660127312506,0.18125750305724098
LVA,Residential,resid,N_r,Narrow R,2080,27.863776186797235,0.07405149480862437,0.18409367558472314
LVA,Residential,resid,N_r,Narrow R,2090,27.427860790990074,0.08369451130952349,0.18101005967840844
LVA,Residential,resid,N_r,Narrow R,2100,26.85588053057948,0.0793053324426954,0.17311556264673272
LVA,Residential,resid,N_tp,Narrow TP,2025,44.743804230255385,0.03382112318430483,0.1635965059740771
LVA,Residential,resid,N_tp,Narrow TP,2030,39.67613372733516,0.06929420034855366,0.16458936899211374
LVA,Residential,resid,N_tp,Narrow TP,2035,35.44383620247716,0.07446469529262033,0.15846888325593492
LVA,Residential,resid,N_tp,Narrow TP,2040,32.02294977384194,0.09297882591529293,0.15208815732919548
LVA,Residential,resid,N_tp,Narrow TP,2045,29.290048235796693,0.111332656189565,0.14581309505766957
LVA,Residential,resid,N_tp,Narrow TP,2050,27.102751662608352,0.04491053623659129,0.1397868401684868
LVA,Residential,resid,N_tp,Narrow TP,2055,27.15969844987074,0.023760656974156,0.1469419636224173
LVA,Residential,resid,N_tp,Narrow TP,2060,27.1343336764355,0.030043303123823428,0.15363958756015542
LVA,Residential,resid,N_tp,Narrow TP,2070,26.950052842063506,0.047513117370596956,0.16654902057942061
LVA,Residential,resid,N_tp,Narrow TP,2080,26.685023041643635,0.06801447511447174,0.17090877285332434
LVA,Residential,resid,N_tp,Narrow TP,2090,26.336875392472013,0.07887394287106664,0.16984928994545231
LVA,Residential,resid,N_tp,Narrow TP,2100,25.847276270453037,0.07607777428605746,0.1642199397194679
LVA,Residential,resid,S_r,Slow R,2025,44.743804230255385,0.03382112318430483,0.1635965059740771
LVA,Residential,resid,S_r,Slow R,2030,44.92004331758897,0,0.18412456944683558
LVA,Residential,resid,S_r,Slow R,2035,44.984867430264124,0,0.18171163437988325
LVA,Residential,resid,S_r,Slow R,2040,45.078218383041154,0,0.1788052094483307
LVA,Residential,resid,S_r,Slow R,2045,45.21205728386483,0,0.17597130689777668
LVA,Residential,resid,S_r,Slow R,2050,45.325702421956414,0,0.17326413801545032
LVA,Residential,resid,S_r,Slow R,2055,45.31600231787199,0,0.17046632827211658
LVA,Residential,resid,S_r,Slow R,2060,45.17624983851614,0,0.18116486257144282
LVA,Residential,resid,S_r,Slow R,2070,44.693967019288806,0,0.2013567857566533
LVA,Residential,resid,S_r,Slow R,2080,44.09974031254633,0,0.2163896927825802
LVA,Residential,resid,S_r,Slow R,2090,43.387669313552955,0,0.22775756494572347
LVA,Residential,resid,S_r,Slow R,2100,42.461628120455515,0.002098631041136516,0.23486969835898777
LVA,Residential,resid,S_tp,Slow TP,2025,44.743804230255385,0.03382112318430483,0.1635965059740771
LVA,Residential,resid,S_tp,Slow TP,2030,44.92004331758897,0,0.18412456944683558
LVA,Residential,resid,S_tp,Slow TP,2035,44.984867428226714,0,0.1645582222949782
LVA,Residential,resid,S_tp,Slow TP,2040,45.07821838423741,0,0.14844988068341528
LVA,Residential,resid,S_tp,Slow TP,2045,45.212057302653726,0,0.13531201618152866
LVA,Residential,resid,S_tp,Slow TP,2050,45.32570243733593,0,0.12445764172491583
LVA,Residential,resid,S_tp,Slow TP,2055,45.316002381320175,0,0.11521940716606022
LVA,Residential,resid,S_tp,Slow TP,2060,45.176249902242134,0,0.12346429903797548
LVA,Residential,resid,S_tp,Slow TP,2070,44.69572460391462,0,0.13911276747025464
LVA,Residential,resid,S_tp,Slow TP,2080,44.1064084320301,0,0.15254415408733513
LVA,Residential,resid,S_tp,Slow TP,2090,43.399629564311525,0,0.1642646663848479
LVA,Residential,resid,S_tp,Slow TP,2100,42.47873066211825,0,0.17387600272174075
LVA,Residential,resid,C_r,Close R,2025,44.743804230255385,0.03382112318430483,0.1635965059740771
LVA,Residential,resid,C_r,Close R,2030,44.92004331758897,0,0.18412456944683558
LVA,Residential,resid,C_r,Close R,2035,44.98486744070549,0,0.20118008821654318
LVA,Residential,resid,C_r,Close R,2040,45.07821842237615,0,0.21736471400904536
LVA,Residential,resid,C_r,Close R,2045,45.21205747703251,0.007080956657996009,0.23305593157081433
LVA,Residential,resid,C_r,Close R,2050,45.32570261685075,0.03863047105186269,0.24794868239359202
LVA,Residential,resid,C_r,Close R,2055,45.31600327742913,0.05240517162498984,0.26080246027419873
LVA,Residential,resid,C_r,Close R,2060,45.176250410174326,0.0623714213618844,0.27119465796532866
LVA,Residential,resid,C_r,Close R,2070,44.69572767414994,0.08999726437460298,0.2915710441721791
LVA,Residential,resid,C_r,Close R,2080,44.10689251200655,0.12065921980287789,0.29534907814781325
LVA,Residential,resid,C_r,Close R,2090,43.40296354273809,0.1349864534633857,0.28947697946484613
LVA,Residential,resid,C_r,Close R,2100,42.4858670200677,0.12701084924802655,0.2758495021503521
LVA,Residential,resid,C_tp,Close TP,2025,44.743804230255385,0.03382112318430483,0.1635965059740771
LVA,Residential,resid,C_tp,Close TP,2030,44.92004331758897,0,0.18412456944683558
LVA,Residential,resid,C_tp,Close TP,2035,44.98486744070549,0,0.20118008821654318
LVA,Residential,resid,C_tp,Close TP,2040,45.07821842237615,0,0.21736471400904536
LVA,Residential,resid,C_tp,Close TP,2045,45.21205747703251,0.007080956657996009,0.23305593157081433
LVA,Residential,resid,C_tp,Close TP,2050,45.32570261685075,0.03863047105186269,0.24794868239359202
LVA,Residential,resid,C_tp,Close TP,2055,45.31600327742913,0.05240517162498984,0.26080246027419873
LVA,Residential,resid,C_tp,Close TP,2060,45.176250410174326,0.0623714213618844,0.27119465796532866
LVA,Residential,resid,C_tp,Close TP,2070,44.69572767414994,0.08999726437460298,0.2915710441721791
LVA,Residential,resid,C_tp,Close TP,2080,44.10689251200655,0.12065921980287789,0.29534907814781325
LVA,Residential,resid,C_tp,Close TP,2090,43.40296354273809,0.1349864534633857,0.28947697946484613
LVA,Residential,resid,C_tp,Close TP,2100,42.4858670200677,0.12701084924802655,0.2758495021503521
LVA,Residential,resid,A_r,Combined R,2025,44.743804230255385,0.03382112318430483,0.1635965059740771
LVA,Residential,resid,A_r,Combined R,2030,40.576427731864634,0,0.16731508353589095
LVA,Residential,resid,A_r,Combined R,2035,36.89044255487629,0,0.14987825921360878
LVA,Residential,resid,A_r,Combined R,2040,33.72258024777542,0,0.1345150024728437
LVA,Residential,resid,A_r,Combined R,2045,30.994563533522783,0,0.12130784931827386
LVA,Residential,resid,A_r,Combined R,2050,28.594442436443355,0,0.10992885932765974
LVA,Residential,resid,A_r,Combined R,2055,28.595291658604232,0,0.1076063470796528
LVA,Residential,resid,A_r,Combined R,2060,28.51358237050724,0,0.11438845589566417
LVA,Residential,resid,A_r,Combined R,2070,28.220730984056473,0,0.12716462586938374
LVA,Residential,resid,A_r,Combined R,2080,27.85546537720897,0,0.13670988549600632
LVA,Residential,resid,A_r,Combined R,2090,27.41425274022649,0,0.1439345572330375
LVA,Residential,resid,A_r,Combined R,2100,26.83694291264131,0.005890988509146055,0.14846379314787292
LVA,Residential,resid,A_tp,Combined TP,2025,44.743804230255385,0.03382112318430483,0.1635965059740771
LVA,Residential,resid,A_tp,Combined TP,2030,39.67613372733516,0.06929420034855366,0.16458936899211374
LVA,Residential,resid,A_tp,Combined TP,2035,35.44175378230544,0.01640409839652393,0.12960867390558742
LVA,Residential,resid,A_tp,Combined TP,2040,32.01771375093763,0,0.10473066951021248
LVA,Residential,resid,A_tp,Combined TP,2045,29.28130402823757,0,0.08668276512968494
LVA,Residential,resid,A_tp,Combined TP,2050,27.094185233832988,0,0.07327325303645207
LVA,Residential,resid,A_tp,Combined TP,2055,27.150804855512614,0,0.06801216743317925
LVA,Residential,resid,A_tp,Combined TP,2060,27.125139349077113,0,0.07307370229395387
LVA,Residential,resid,A_tp,Combined TP,2070,26.94033957871085,0,0.08256042557916592
LVA,Residential,resid,A_tp,Combined TP,2080,26.674674097957464,0,0.0909222608604827
LVA,Residential,resid,A_tp,Combined TP,2090,26.324421848605947,0,0.09827011583404982
LVA,Residential,resid,A_tp,Combined TP,2100,25.83216836157136,0,0.10436373468085737
LVA,Commercial,comm,R,Reference,2025,49.88642319793,1.546597274476,0.419121446244
LVA,Commercial,comm,R,Reference,2030,52.29875939053,0.89453545881,0.41206822029
LVA,Commercial,comm,R,Reference,2035,52.88629980687,0.52902633441,0.41151825114199997
LVA,Commercial,comm,R,Reference,2040,52.44967685169,0.331176130922,0.418500721958
LVA,Commercial,comm,R,Reference,2045,51.53148464481,0.246863799898,0.430502241274
LVA,Commercial,comm,R,Reference,2050,50.42276817535,0.221654236844,0.44339753073599997
LVA,Commercial,comm,R,Reference,2055,49.18743093081,0.205726394608,0.452793843516
LVA,Commercial,comm,R,Reference,2060,47.90389019995,0.198440187158,0.45514833332999993
LVA,Commercial,comm,R,Reference,2070,45.43571974033,0.208589832986,0.45540687894799997
LVA,Commercial,comm,R,Reference,2080,43.29712932223,0.191154159691,0.405013201501
LVA,Commercial,comm,R,Reference,2090,41.44248197041,0.154252315447,0.33971705062900004
LVA,Commercial,comm,R,Reference,2100,39.70891924017,0.106174133155,0.279530406179
LVA,Commercial,comm,N_r,Narrow R,2025,49.88642319793,1.546597274476,0.419121446244
LVA,Commercial,comm,N_r,Narrow R,2030,51.52581462099,0.739946504902,0.41206822029
LVA,Commercial,comm,N_r,Narrow R,2035,51.65662417515,0.43726984970599997,0.411107938874
LVA,Commercial,comm,N_r,Narrow R,2040,50.97405955671,0.27985282433,0.41636574801799997
LVA,Commercial,comm,N_r,Narrow R,2045,49.93327432967,0.21717837576,0.425335421168
LVA,Commercial,comm,N_r,Narrow R,2050,48.76686840637,0.20101420939,0.43429539404999995
LVA,Commercial,comm,N_r,Narrow R,2055,47.511074713490004,0.188268843958,0.439427582534
LVA,Commercial,comm,N_r,Narrow R,2060,46.22841992869,0.18126195238599999,0.43779290934599996
LVA,Commercial,comm,N_r,Narrow R,2070,43.79945120319,0.190075415628,0.432972288178
LVA,Commercial,comm,N_r,Narrow R,2080,41.71763958337,0.17258700624899997,0.38076816823099996
LVA,Commercial,comm,N_r,Narrow R,2090,39.92232288827,0.13799290118,0.31752457069
LVA,Commercial,comm,N_r,Narrow R,2100,38.24915417105,0.09342586538099999,0.260742737103
LVA,Commercial,comm,N_tp,Narrow TP,2025,49.88642319793,1.546597274476,0.419121446244
LVA,Commercial,comm,N_tp,Narrow TP,2030,50.23757333841,0.482298248386,0.41206822029
LVA,Commercial,comm,N_tp,Narrow TP,2035,49.60716478897,0.284342375208,0.410424085096
LVA,Commercial,comm,N_tp,Narrow TP,2040,48.51469739839,0.194313980002,0.41280745811799996
LVA,Commercial,comm,N_tp,Narrow TP,2045,47.26959047109,0.167702668862,0.416724054322
LVA,Commercial,comm,N_tp,Narrow TP,2050,46.00703545805,0.166614163626,0.419125166234
LVA,Commercial,comm,N_tp,Narrow TP,2055,44.71714768465,0.15917292621799997,0.417150480898
LVA,Commercial,comm,N_tp,Narrow TP,2060,43.43596947661,0.152631561098,0.40886720270599997
LVA,Commercial,comm,N_tp,Narrow TP,2070,41.07233697465,0.15921805337099998,0.395581303567
