country,sector,sector_code,scenario,scenario_name,material,year,material_stock_Mt,material_inflow_Mt,material_outflow_Mt
MLT,Residential,resid,N_r,Narrow R,brick,2025,7.958581751880538,0.04588002871434177,0.016874521922480155
MLT,Residential,resid,N_r,Narrow R,brick,2030,7.57262972033732,0.01669469068067055,0.018599389940135398
MLT,Residential,resid,N_r,Narrow R,brick,2035,7.055274398468286,0.01361062901658594,0.01989576016966901
MLT,Residential,resid,N_r,Narrow R,brick,2040,6.501661456606349,0.011562716183473215,0.020812087833242635
MLT,Residential,resid,N_r,Narrow R,brick,2045,6.001473861961004,0.011392016660501943,0.021506059427500748
MLT,Residential,resid,N_r,Narrow R,brick,2050,5.620118261630985,0.01284744511312883,0.02222367096122156
MLT,Residential,resid,N_r,Narrow R,brick,2055,5.695579531699006,0.02449500684857929,0.02426168400743322
MLT,Residential,resid,N_r,Narrow R,brick,2060,5.752610536560342,0.024329544342366075,0.026377409274625906
MLT,Residential,resid,N_r,Narrow R,brick,2070,5.74871244138724,0.018017597055631607,0.02981253604300314
MLT,Residential,resid,N_r,Narrow R,brick,2080,5.573160092822825,0.0065691125619190185,0.032893249377039
MLT,Residential,resid,N_r,Narrow R,brick,2090,5.280078392762036,1.2540664691918836e-4,0.03483181840740743
MLT,Residential,resid,N_r,Narrow R,brick,2100,4.969630979224496,4.62026230140542e-4,0.03543039396828037
MLT,Residential,resid,N_r,Narrow R,concrete,2025,13.54180007313768,0.07806666827865774,0.028712576342272117
MLT,Residential,resid,N_r,Narrow R,concrete,2030,13.121382836538743,0.0620423741976855,0.031746846071435166
MLT,Residential,resid,N_r,Narrow R,concrete,2035,12.44934857296862,0.05028488259106107,0.034139013570427465
MLT,Residential,resid,N_r,Narrow R,concrete,2040,11.684633742096146,0.0424072266563433,0.035988356683293005
MLT,Residential,resid,N_r,Narrow R,concrete,2045,10.990004374953067,0.04151418787337454,0.03755207302951437
MLT,Residential,resid,N_r,Narrow R,concrete,2050,10.497025993633615,0.04668858771846957,0.03922304921591322
MLT,Residential,resid,N_r,Narrow R,concrete,2055,10.637968755306822,0.04350099933160785,0.043065348203694225
MLT,Residential,resid,N_r,Narrow R,concrete,2060,10.744488220985039,0.04310015297332743,0.04692520974599138
MLT,Residential,resid,N_r,Narrow R,concrete,2070,10.737206690651039,0.03122452563298408,0.05325470812110978
MLT,Residential,resid,N_r,Narrow R,concrete,2080,10.409317285053495,0.009983595317501195,0.05915072728972507
MLT,Residential,resid,N_r,Narrow R,concrete,2090,9.861911430935121,1.1350263273258861e-4,0.06312533563348222
MLT,Residential,resid,N_r,Narrow R,concrete,2100,9.282070619385049,4.1816917046077573e-4,0.06464915413306507
MLT,Residential,resid,N_r,Narrow R,copper,2025,0.0031120436777425466,1.7940499916281343e-5,6.5984428334138875e-6
MLT,Residential,resid,N_r,Narrow R,copper,2030,0.0030253572404725457,1.1945314765899026e-5,7.3540488942566035e-6
MLT,Residential,resid,N_r,Narrow R,copper,2035,0.0029168370439453294,9.901328615663686e-6,8.06793053022517e-6
MLT,Residential,resid,N_r,Narrow R,copper,2040,0.0027954186075297865,8.582682594408046e-6,8.712036366505272e-6
MLT,Residential,resid,N_r,Narrow R,copper,2045,0.002674486330258878,8.602630589600912e-6,9.271466932354764e-6
MLT,Residential,resid,N_r,Narrow R,copper,2050,0.002564275109775156,9.772767698262673e-6,9.7460575898933792e-06
MLT,Residential,resid,N_r,Narrow R,copper,2055,0.0025987054849362355,1.0788536111342984e-5,1.06821026475216e-5
MLT,Residential,resid,N_r,Narrow R,copper,2060,0.002624726735619535,1.0697219609856016e-5,1.1631616940199574e-5
MLT,Residential,resid,N_r,Narrow R,copper,2070,0.002622948020251384,7.802389878953111e-6,1.3184046380125217e-5
MLT,Residential,resid,N_r,Narrow R,copper,2080,0.002542849267864131,2.6033091023506974e-6,1.4614145297097138e-5
MLT,Residential,resid,N_r,Narrow R,copper,2090,0.002409125745951541,3.641262226476454e-8,1.55596301863807e-5
MLT,Residential,resid,N_r,Narrow R,copper,2100,0.002267478821668745,1.3415227189163095e-7,1.5902681042832715e-5
MLT,Residential,resid,N_r,Narrow R,glass,2025,0.07392226929434623,4.261510445660025e-4,1.5673683752279196e-4
MLT,Residential,resid,N_r,Narrow R,glass,2030,0.0711121979842799,1.9661597225925344e-4,1.74082324513646e-4
MLT,Residential,resid,N_r,Narrow R,glass,2035,0.06768381904977708,1.6431521516843502e-4,1.8962388152946974e-4
MLT,Residential,resid,N_r,Narrow R,glass,2040,0.06400607032751308,1.4382095969800557e-4,2.029243479499935e-4
MLT,Residential,resid,N_r,Narrow R,glass,2045,0.060489394397336395,1.453217175722725e-4,2.14058637135145e-4
MLT,Residential,resid,N_r,Narrow R,glass,2050,0.05741309308022727,1.6564421045261007e-4,2.235645655586833e-4
MLT,Residential,resid,N_r,Narrow R,glass,2055,0.05818397703165223,2.46821739935823e-4,2.444384100302388e-4
MLT,Residential,resid,N_r,Narrow R,glass,2060,0.05876658406164222,2.449922735654464e-4,2.659127305517069e-4
MLT,Residential,resid,N_r,Narrow R,glass,2070,0.05872676127724764,1.8038068580620014e-4,3.008736327910705e-4
MLT,Residential,resid,N_r,Narrow R,glass,2080,0.05693338214192639,6.364248812005742e-5,3.3256032362264434e-4
MLT,Residential,resid,N_r,Narrow R,glass,2090,0.05393936577905887,1.0981015347422615e-6,3.5290040507214847e-4
MLT,Residential,resid,N_r,Narrow R,glass,2100,0.05076794758881503,4.045652482323733e-6,3.5963041653616585e-4
MLT,Residential,resid,N_r,Narrow R,steel,2025,0.5491467118006396,0.0031657633395209893,0.0011643515692023214
MLT,Residential,resid,N_r,Narrow R,steel,2030,0.5385390425314502,0.003403036059940935,0.0012905378187784932
MLT,Residential,resid,N_r,Narrow R,steel,2035,0.5172638237404856,0.002756422959751256,0.0013938757624253348
MLT,Residential,resid,N_r,Narrow R,steel,2040,0.4914667214488554,0.002322788408344404,0.0014784412027302705
MLT,Residential,resid,N_r,Narrow R,steel,2045,0.4678282310007555,0.002272309661107677,0.0015537746779231928
MLT,Residential,resid,N_r,Narrow R,steel,2050,0.4520659731021321,0.0025547713847526286,0.0016343890871870553
MLT,Residential,resid,N_r,Narrow R,steel,2055,0.45813581145387067,0.0018194782693165344,0.0018007198233595386
MLT,Residential,resid,N_r,Narrow R,steel,2060,0.4627231725998066,0.0018000143410789211,0.0019647479467863
MLT,Residential,resid,N_r,Narrow R,steel,2070,0.4624095656252952,0.0012865051142919451,0.0022352610791840626
MLT,Residential,resid,N_r,Narrow R,steel,2080,0.44828864904124616,3.751475397503183e-4,0.0024925839487193123
MLT,Residential,resid,N_r,Narrow R,steel,2090,0.4247140161873409,1.99358804946476e-6,0.002672238178610222
MLT,Residential,resid,N_r,Narrow R,steel,2100,0.39974253641697,7.344825761436606e-6,0.002747593070146049
MLT,Residential,resid,N_r,Narrow R,wood,2025,0.4897060005475326,0.002823082919851195,0.0010383199924052446
MLT,Residential,resid,N_r,Narrow R,wood,2030,0.48364657797307087,0.0013112346882360073,0.0011843419940598986
MLT,Residential,resid,N_r,Narrow R,wood,2035,0.4902415034422341,0.0012258244201706339,0.0013721526530937533
MLT,Residential,resid,N_r,Narrow R,wood,2040,0.4987605780696767,0.0012063353715624804,0.0015756658103266504
MLT,Residential,resid,N_r,Narrow R,wood,2045,0.5005049774667638,0.0013298705702846335,0.0017598833901909321
MLT,Residential,resid,N_r,Narrow R,wood,2050,0.487857511555491,0.001568276637672292,0.0018835111813195183
MLT,Residential,resid,N_r,Narrow R,wood,2055,0.4944079554013292,0.0020813873433795376,0.002061136412369197
MLT,Residential,resid,N_r,Narrow R,wood,2060,0.49935854968319676,0.002065191493532403,0.002242960326059233
MLT,Residential,resid,N_r,Narrow R,wood,2070,0.4990201568128084,0.0015155538164318705,0.002539421695143739
MLT,Residential,resid,N_r,Narrow R,wood,2080,0.48378123810247076,5.245982377094508e-4,0.0028096794836355433
MLT,Residential,resid,N_r,Narrow R,wood,2090,0.45834011916014245,8.47574810842947e-6,0.0029850220583812147
MLT,Residential,resid,N_r,Narrow R,wood,2100,0.43139155991375255,3.1226558100081946e-5,0.0030450838009042336
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2025,0.008337555838069426,4.806485232989396e-5,1.7678057014869638e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2030,0.007549978970689896,4.9588548788564614e-5,1.848710701357191e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2035,0.006745634906019326,4.209544717367108e-5,1.848872613844369e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2040,0.005956586351615818,3.644313286722076e-5,1.8025820901572688e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2045,0.005216962241406351,3.410376868699678e-5,1.7135574473489e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2050,0.00454560754009572,3.439416370219201e-5,1.5885694372464002e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2055,0.004606640780229761,1.7342793752150438e-5,1.7154197037206364e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2060,0.0046527676295454136,1.7107375659040534e-5,1.876378671485339e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2070,0.004649615845848847,1.1906143169473422e-5,2.1445901716170138e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2080,0.004507627223847566,2.800431334562922e-6,2.4091668721550248e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2090,0.004270579638518885,3.4945646374639596e-8,2.6046530622530108e-5
MLT,Residential,resid,N_tp,Narrow TP,aluminum,2100,0.004019486478665318,1.2874941166762877e-7,2.697809607931427e-5
MLT,Residential,resid,N_tp,Narrow TP,brick,2025,7.958581751880538,0.04588002871434177,0.016874521922480155
MLT,Residential,resid,N_tp,Narrow TP,brick,2030,6.613514960554823,0.02515530938979903,0.016625716711340277
MLT,Residential,resid,N_tp,Narrow TP,brick,2035,5.039977080405935,0.019549898849135612,0.01438604681883478
MLT,Residential,resid,N_tp,Narrow TP,brick,2040,3.639562923977196,0.0150604965260817,0.011584825828898433
MLT,Residential,resid,N_tp,Narrow TP,brick,2045,2.619860475864048,0.012631966322135665,0.009097014189445852
MLT,Residential,resid,N_tp,Narrow TP,brick,2050,2.02291938688791,0.0121213104986169,0.007493800155346051
MLT,Residential,resid,N_tp,Narrow TP,brick,2055,2.0500808440325113,0.008042038529131336,0.00795810785663292
MLT,Residential,resid,N_tp,Narrow TP,brick,2060,2.0706086159922794,0.007950588357175681,0.008687723394059795
MLT,Residential,resid,N_tp,Narrow TP,brick,2070,2.0692059232052338,0.005648459229770669,0.009893918521442004
MLT,Residential,resid,N_tp,Narrow TP,brick,2080,2.0060171191901017,0.0015758890647913834,0.01105106995129504
MLT,Residential,resid,N_tp,Narrow TP,brick,2090,1.9005244853324572,2.6827321043388277e-5,0.011870201865081484
MLT,Residential,resid,N_tp,Narrow TP,brick,2100,1.7887811835793237,9.883925922919663e-5,0.012226131513935293
MLT,Residential,resid,N_tp,Narrow TP,concrete,2025,13.54180007313768,0.07806666827865774,0.028712576342272117
MLT,Residential,resid,N_tp,Narrow TP,concrete,2030,11.928840084894414,0.09255568028510094,0.02887389019502027
MLT,Residential,resid,N_tp,Narrow TP,concrete,2035,9.643167730924093,0.06951438722643828,0.025981450488263048
MLT,Residential,resid,N_tp,Narrow TP,concrete,2040,7.3677184821366755,0.05082337945572099,0.02184104306370069
MLT,Residential,resid,N_tp,Narrow TP,concrete,2045,5.5935047762772365,0.04022447290694913,0.01797190297195977
MLT,Residential,resid,N_tp,Narrow TP,concrete,2050,4.604474326489555,0.03746421596647632,0.015741827329901176
MLT,Residential,resid,N_tp,Narrow TP,concrete,2055,4.666297962833121,0.01730037552461937,0.017109336424079306
MLT,Residential,resid,N_tp,Narrow TP,concrete,2060,4.713022112817424,0.017050934523066844,0.018728807306427588
MLT,Residential,resid,N_tp,Narrow TP,concrete,2070,4.709829564662015,0.011771993579646327,0.02143528914845973
MLT,Residential,resid,N_tp,Narrow TP,concrete,2080,4.566002147663896,0.0025650722109837503,0.02413203717648132
MLT,Residential,resid,N_tp,Narrow TP,concrete,2090,4.325884727163802,2.610652969277495e-5,0.026154105829818815
MLT,Residential,resid,N_tp,Narrow TP,concrete,2100,4.071539841620464,9.618366484322676e-5,0.027146059831116193
MLT,Residential,resid,N_tp,Narrow TP,copper,2025,0.0031120436777425466,1.7940499916281343e-5,6.5984428334138875e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2030,0.0028180757981304473,1.8509228932686076e-5,6.900425690541238e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2035,0.0025178494596442506,1.571238295525494e-5,6.901030038796116e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2040,0.002223332263855141,1.3602622092043084e-5,6.728247829743842e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2045,0.0019472630439557631,1.2729440113007705e-5,6.395957909057418e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2050,0.0016966757982072225,1.2837831827394772e-5,5.9294325217765675e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2055,0.0017194568281373639,6.473303771392778e-6,6.402908894790595e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2060,0.0017366739565830307,6.385432529206468e-6,7.003698080178643e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2070,0.0017354975340538132,4.444040711268797e-6,8.00481389816385e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2080,0.0016824994130226047,1.0452781125477476e-6,8.992362604497858e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2090,0.0015940199529057809,1.3043676105682984e-8,9.72202675763327e-6
MLT,Residential,resid,N_tp,Narrow TP,copper,2100,0.0015002978962475515,4.805650485287702e-8,1.0069739258334169e-5
MLT,Residential,resid,N_tp,Narrow TP,glass,2025,0.07392226929434623,4.261510445660025e-4,1.5673683752279196e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2030,0.06455756451924925,3.088658181687739e-4,1.6079640174009892e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2035,0.055214810399128296,2.7284722494608037e-4,1.547833948396019e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2040,0.0469520810716217,2.472183135727384e-4,1.4525758961610673e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2045,0.040109181793328924,2.399791723117651e-4,1.3417369752077946e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2050,0.034398066611931226,2.4567259787280004e-4,1.2215666301847828e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2055,0.03485992466714363,1.3272367059897317e-4,1.31296498969588e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2060,0.03520898159384027,1.3100322832562144e-4,1.4353776079640505e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2070,0.035185130749238853,9.17014142432331e-5,1.6389184889038222e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2080,0.034110657450094804,2.2702623440959607e-5,1.8382022560139814e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2090,0.03231684257357428,3.161280012860079e-7,1.9838028171042182e-4
MLT,Residential,resid,N_tp,Narrow TP,glass,2100,0.030416740322515175,1.164702857142578e-6,2.0516093977605604e-4
MLT,Residential,resid,N_tp,Narrow TP,steel,2025,0.5491467118006396,0.0031657633395209893,0.0011643515692023214
MLT,Residential,resid,N_tp,Narrow TP,steel,2030,0.5025512527284184,0.005071326988268364,0.001188758156028725
MLT,Residential,resid,N_tp,Narrow TP,steel,2035,0.42225922859502385,0.003794731718449843,0.0011015862144500418
MLT,Residential,resid,N_tp,Narrow TP,steel,2040,0.33479717739432546,0.0027579232493109966,9.569632051118881e-4
MLT,Residential,resid,N_tp,Narrow TP,steel,2045,0.26295512518817715,0.0021674730099134156,8.146150066037067e-4
MLT,Residential,resid,N_tp,Narrow TP,steel,2050,0.22345146475505526,0.0020110861107293034,7.382345136002474e-4
MLT,Residential,resid,N_tp,Narrow TP,steel,2055,0.2264517164965681,8.199412672108473e-4,8.106702913990739e-4
MLT,Residential,resid,N_tp,Narrow TP,steel,2060,0.2287191982477745,8.070292133278908e-4,8.884558330764509e-4
MLT,Residential,resid,N_tp,Narrow TP,steel,2070,0.22856427025307724,5.500853491033599e-4,0.0010190369819055138
MLT,Residential,resid,N_tp,Narrow TP,steel,2080,0.221584440049559,1.0450954190985942e-4,0.0011511371841798808
MLT,Residential,resid,N_tp,Narrow TP,steel,2090,0.2099317326555478,5.83755262589603e-7,0.0012523465988704121
MLT,Residential,resid,N_tp,Narrow TP,steel,2100,0.19758857797770674,2.1507155944563255e-6,0.0013040384150669602
MLT,Residential,resid,N_tp,Narrow TP,wood,2025,0.4897060005475326,0.002823082919851195,0.0010383199924052446
MLT,Residential,resid,N_tp,Narrow TP,wood,2030,0.48792758081699394,0.0024674857072709846,0.0012121610626583716
MLT,Residential,resid,N_tp,Narrow TP,wood,2035,0.5547054083103227,0.0031971921673782516,0.0015330730696744702
MLT,Residential,resid,N_tp,Narrow TP,wood,2040,0.6280387571000999,0.003907150085809326,0.001895444078598272
MLT,Residential,resid,N_tp,Narrow TP,wood,2045,0.6618362143010106,0.004549581941901214,0.0021494442488207647
MLT,Residential,resid,N_tp,Narrow TP,wood,2050,0.6253711519471047,0.0049660960855716,0.002154305496009084
MLT,Residential,resid,N_tp,Narrow TP,wood,2055,0.6337679234185086,0.002362139079553551,0.002336192504150578
MLT,Residential,resid,N_tp,Narrow TP,wood,2060,0.6401139132064141,0.0023287715115900796,0.002556656575077111
MLT,Residential,resid,N_tp,Narrow TP,wood,2070,0.6396803048256764,0.001612277588773444,0.002924728693989487
MLT,Residential,resid,N_tp,Narrow TP,wood,2080,0.6201459324259373,3.610323931375732e-4,0.003290217495226986
MLT,Residential,resid,N_tp,Narrow TP,wood,2090,0.5875336306734789,3.978434818252301e-6,0.003562900334872864
MLT,Residential,resid,N_tp,Narrow TP,wood,2100,0.5529889808881178,1.4657652536074354e-5,0.0036953753090204094
MLT,Residential,resid,S_r,Slow R,aluminum,2025,0.008337555838069426,4.806485232989396e-5,1.7678057014869638e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2030,0.008599107989268183,3.8540451024086094e-5,2.0781104541187518e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2035,0.00879084239735323,2.6526136702987204e-5,2.1239237523294223e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2040,0.00892852919069705,1.8048118641899667e-5,2.1653510202327927e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2045,0.009048562756257166,1.7093366049697058e-5,2.2005006784759265e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2050,0.009186103315370193,2.3208536600886662e-5,2.228258813639108e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2055,0.009309443845327557,2.2863077562921178e-5,2.2481947504737044e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2060,0.00940266048573099,2.1682769890286522e-5,2.50301576522919e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2070,0.009396289349210161,9.952511211693381e-6,2.923134577513403e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2080,0.009109348367125894,0,3.408471287802533e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2090,0.008630305237441287,0,3.795473939993692e-5
MLT,Residential,resid,S_r,Slow R,aluminum,2100,0.008122877795756338,0,4.03131268490781e-5
MLT,Residential,resid,S_r,Slow R,brick,2025,7.95858175160687,0.045880028712764094,0.016874521921899907
MLT,Residential,resid,S_r,Slow R,brick,2030,8.208245354206786,0.036788641765655834,0.019836524998746795
MLT,Residential,resid,S_r,Slow R,brick,2035,8.391264952534389,0.025320474660110528,0.020273833657900343
MLT,Residential,resid,S_r,Slow R,brick,2040,8.522693004071654,0.017227693280137,0.020669275958472892
MLT,Residential,resid,S_r,Slow R,brick,2045,8.6372705787353,0.016316406561410087,0.021004794477949448
MLT,Residential,resid,S_r,Slow R,brick,2050,8.768559612886428,0.022153665818844325,0.02126976015372572
MLT,Residential,resid,S_r,Slow R,brick,2055,8.886293841385584,0.02182386390943752,0.021460057726195574
MLT,Residential,resid,S_r,Slow R,brick,2060,8.975273636431025,0.020697247128697364,0.023892441402441802
MLT,Residential,resid,S_r,Slow R,brick,2070,8.96919189772385,0.0095001125552535,0.027902669902680186
MLT,Residential,resid,S_r,Slow R,brick,2080,8.695293463054947,0,0.03253543185776082
MLT,Residential,resid,S_r,Slow R,brick,2090,8.238024658293883,0,0.036229552101447376
MLT,Residential,resid,S_r,Slow R,brick,2100,7.753661721497611,0,0.03848074145599887
MLT,Residential,resid,S_r,Slow R,concrete,2025,13.541800073832622,0.078066668282664,0.028712576343745598
MLT,Residential,resid,S_r,Slow R,concrete,2030,13.966611249990722,0.06259712960518782,0.03375252370413337
MLT,Residential,resid,S_r,Slow R,concrete,2035,14.278024738509076,0.04308352509952227,0.03449662041853023
MLT,Residential,resid,S_r,Slow R,concrete,2040,14.501654936263307,0.02931368171835741,0.035169479283108436
MLT,Residential,resid,S_r,Slow R,concrete,2045,14.696612618394193,0.02776292601673533,0.03574037850139733
MLT,Residential,resid,S_r,Slow R,concrete,2050,14.92000486210781,0.037695107147616674,0.03619122306101267
MLT,Residential,resid,S_r,Slow R,concrete,2055,15.120333689871009,0.0371340500855079,0.03651502126838467
MLT,Residential,resid,S_r,Slow R,concrete,2060,15.271735344272505,0.03521697056227873,0.04065380680439346
MLT,Residential,resid,S_r,Slow R,concrete,2070,15.261387539719909,0.016164813752957218,0.04747734681186968
MLT,Residential,resid,S_r,Slow R,concrete,2080,14.795340018082031,0,0.05536015251416023
MLT,Residential,resid,S_r,Slow R,concrete,2090,14.017281532348896,0,0.06164582156012813
MLT,Residential,resid,S_r,Slow R,concrete,2100,13.193121442248055,0,0.06547629823566935
MLT,Residential,resid,S_r,Slow R,copper,2025,0.0031120436777425466,1.7940499916281343e-5,6.5984428334138875e-6
MLT,Residential,resid,S_r,Slow R,copper,2030,0.003209669616848284,1.4385458913415272e-5,7.756674289198446e-6
MLT,Residential,resid,S_r,Slow R,copper,2035,0.0032812356565936856,9.9010426586337e-6,7.927675224990757e-6
MLT,Residential,resid,S_r,Slow R,copper,2040,0.003332628093784666,6.736570597610137e-6,8.082305034576155e-6
MLT,Residential,resid,S_r,Slow R,copper,2045,0.0033774313558045275,6.380203356888853e-6,8.213503282401845e-6
MLT,Residential,resid,S_r,Slow R,copper,2050,0.003428769210175046,8.662728142540374e-6,8.317112218543621e-6
MLT,Residential,resid,S_r,Slow R,copper,2055,0.0034748068168691574,8.533783445089515e-6,8.391524321312035e-6
MLT,Residential,resid,S_r,Slow R,copper,2060,0.0035096004976626735,8.093226391949082e-6,9.342659334171356e-6
MLT,Residential,resid,S_r,Slow R,copper,2070,0.0035072224320143275,3.71483564195043e-6,1.0910778479712851e-5
MLT,Residential,resid,S_r,Slow R,copper,2080,0.003400119956597821,0,1.272232741583534e-5
MLT,Residential,resid,S_r,Slow R,copper,2090,0.0032213141804141154,0,1.4166838469688702e-5
MLT,Residential,resid,S_r,Slow R,copper,2100,0.0030319137862844167,0,1.5047121000122303e-5
MLT,Residential,resid,S_r,Slow R,glass,2025,0.07392226929582608,0.00042615104457453367,1.567368375259297e-4
MLT,Residential,resid,S_r,Slow R,glass,2030,0.07624123773808052,3.41706587954551e-4,1.8424902148969258e-4
MLT,Residential,resid,S_r,Slow R,glass,2035,0.0779411911324534,2.3518583808135554e-4,1.8831090826215612e-4
MLT,Residential,resid,S_r,Slow R,glass,2040,0.07916194479100445,1.600174260042553e-4,1.9198392377449967e-4
MLT,Residential,resid,S_r,Slow R,glass,2045,0.0802261839536334,1.515528568206973e-4,1.9510034809360375e-4
MLT,Residential,resid,S_r,Slow R,glass,2050,0.08144564471582555,2.05771357688398e-4,1.9756144365176546e-4
MLT,Residential,resid,S_r,Slow R,glass,2055,0.08253920404329737,2.0270816609835297e-4,1.9932899874400056e-4
MLT,Residential,resid,S_r,Slow R,glass,2060,0.08336568088545798,1.9224361033618468e-4,2.21921885012386e-4
MLT,Residential,resid,S_r,Slow R,glass,2070,0.08330919199758853,8.824063505237495e-5,2.5917037812257104e-4
MLT,Residential,resid,S_r,Slow R,glass,2080,0.08076512147781718,0,3.0220119792279175e-4
MLT,Residential,resid,S_r,Slow R,glass,2090,0.07651783873326158,0,3.365135576627883e-4
MLT,Residential,resid,S_r,Slow R,glass,2100,0.07201889559659451,0,3.574234430483689e-4
MLT,Residential,resid,S_r,Slow R,steel,2025,0.5491467118410626,0.003165763339754021,0.00116435156928803
MLT,Residential,resid,S_r,Slow R,steel,2030,0.56637364282466,0.0025384369203506193,0.0013687313113844703
MLT,Residential,resid,S_r,Slow R,steel,2035,0.5790020573294968,0.00174711847689079,0.0013989059281175622
MLT,Residential,resid,S_r,Slow R,steel,2040,0.58807072563862,0.001188732114577802,0.0014261916883175755
MLT,Residential,resid,S_r,Slow R,steel,2045,0.5959766444531773,0.0011258414306420236,0.0014493428554659881
MLT,Residential,resid,S_r,Slow R,steel,2050,0.6050356260775992,0.0015286079190457446,0.0014676253961586748
MLT,Residential,resid,S_r,Slow R,steel,2055,0.6131593552017593,0.0015058589044165088,0.0014807560616891425
MLT,Residential,resid,S_r,Slow R,steel,2060,0.6192989772708862,0.0014281148495915046,0.001648592013025811
MLT,Residential,resid,S_r,Slow R,steel,2070,0.6188793660951496,6.555163063143509e-4,0.0019252999851621937
MLT,Residential,resid,S_r,Slow R,steel,2080,0.5999802213441752,0,0.0022449633673696768
MLT,Residential,resid,S_r,Slow R,steel,2090,0.5684284167987783,0,0.0024998595604217365
MLT,Residential,resid,S_r,Slow R,steel,2100,0.535007101009568,0,0.0026551929659385668
MLT,Residential,resid,S_r,Slow R,wood,2025,0.4897060005792693,0.002823082920034152,0.0010383199924725356
MLT,Residential,resid,S_r,Slow R,wood,2030,0.5050682557423932,0.0022636719497775067,0.0012205774099223552
MLT,Residential,resid,S_r,Slow R,wood,2035,0.5163297803869127,0.001558014027478827,0.001247485812747058
MLT,Residential,resid,S_r,Slow R,wood,2040,0.5244167924787903,0.001060052313792572,0.0012718180975533208
MLT,Residential,resid,S_r,Slow R,wood,2045,0.5314669589346661,0.001003978152790635,0.0012924631797387284
MLT,Residential,resid,S_r,Slow R,wood,2050,0.539545408463515,0.0013631546207648778,0.0013087669772955455
MLT,Residential,resid,S_r,Slow R,wood,2055,0.5467898095112675,0.0013428619913176587,0.0013204763349663638
MLT,Residential,resid,S_r,Slow R,wood,2060,0.5522648948609272,0.0012735385912090212,0.0014701453309525498
MLT,Residential,resid,S_r,Slow R,wood,2070,0.5518906773554703,5.8455947274103e-4,0.0017169019706412781
MLT,Residential,resid,S_r,Slow R,wood,2080,0.535037209249871,0,0.002001964247478258
MLT,Residential,resid,S_r,Slow R,wood,2090,0.5069006290774039,0,0.002229270159982811
MLT,Residential,resid,S_r,Slow R,wood,2100,0.4770968976629817,0,0.0023677899369726812
MLT,Residential,resid,S_tp,Slow TP,aluminum,2025,0.008337555838069426,4.806485232989396e-5,1.7678057014869638e-5
MLT,Residential,resid,S_tp,Slow TP,aluminum,2030,0.008599107989268183,3.8540451024086094e-5,2.0781104541187518e-5
MLT,Residential,resid,S_tp,Slow TP,aluminum,2035,0.008790842448953187,2.406698577052996e-5,1.878007627084569e-5
MLT,Residential,resid,S_tp,Slow TP,aluminum,2040,0.008928529237732699,1.3608015661349465e-5,1.7213408317439216e-5
MLT,Residential,resid,S_tp,Slow TP,aluminum,2045,0.009048562799865363,1.1031045657581736e-5,1.594268723047624e-5
MLT,Residential,resid,S_tp,Slow TP,aluminum,2050,0.009186103203559885,1.5807395379010395e-5,1.4881478126324777e-5
