"","UC_NM_MN","CTR_MN_ISO","GRGN_L2","lcz","month","delta"
"375","Barcelona","ESP","Southern Europe","Open lowrise",9,0.289198104207948
"376","Barcelona","ESP","Southern Europe","Open midrise",9,-0.755663703100558
"377","Barcelona","ESP","Southern Europe","Sparsely built",9,1.89473830053991
"378","Barcelona","ESP","Southern Europe","Compact lowrise",10,4.94574418164144
"379","Barcelona","ESP","Southern Europe","Compact midrise",10,-0.585624884678198
"380","Barcelona","ESP","Southern Europe","Large lowrise",10,-1.91107383157523
"381","Barcelona","ESP","Southern Europe","Open lowrise",10,-0.282168126830031
"382","Barcelona","ESP","Southern Europe","Open midrise",10,-1.18956143981918
"383","Barcelona","ESP","Southern Europe","Sparsely built",10,1.06775015937871
"384","Barcelona","ESP","Southern Europe","Compact lowrise",11,6.36964890978059
"385","Barcelona","ESP","Southern Europe","Compact midrise",11,-0.987364868095151
"386","Barcelona","ESP","Southern Europe","Large lowrise",11,-2.92342372768397
"387","Barcelona","ESP","Southern Europe","Open lowrise",11,-1.46229991142857
"388","Barcelona","ESP","Southern Europe","Open midrise",11,-2.30293242957847
"389","Barcelona","ESP","Southern Europe","Sparsely built",11,-1.18938673726885
"390","Barcelona","ESP","Southern Europe","Compact lowrise",12,7.93663983652163
"391","Barcelona","ESP","Southern Europe","Compact midrise",12,-1.33894455972588
"392","Barcelona","ESP","Southern Europe","Large lowrise",12,-4.12014943173514
"393","Barcelona","ESP","Southern Europe","Open lowrise",12,-2.917017331215
"394","Barcelona","ESP","Southern Europe","Open midrise",12,-3.57019869999137
"395","Barcelona","ESP","Southern Europe","Sparsely built",12,-3.43765541222061
"396","Belgrade","SRB","Southern Europe","Compact lowrise",1,-3.72335213745168
"397","Belgrade","SRB","Southern Europe","Compact midrise",1,0.353474141712683
"398","Belgrade","SRB","Southern Europe","Large lowrise",1,-2.75188944142776
"399","Belgrade","SRB","Southern Europe","Open lowrise",1,-3.72422062282384
"400","Belgrade","SRB","Southern Europe","Open midrise",1,-1.82686051882062
"401","Belgrade","SRB","Southern Europe","Sparsely built",1,0.240773372493709
"402","Belgrade","SRB","Southern Europe","Compact lowrise",2,-2.46953278177903
"403","Belgrade","SRB","Southern Europe","Compact midrise",2,-0.269581839784461
"404","Belgrade","SRB","Southern Europe","Large lowrise",2,-2.40667948183956
"405","Belgrade","SRB","Southern Europe","Open lowrise",2,-2.94993788760547
"406","Belgrade","SRB","Southern Europe","Open midrise",2,-1.68898223398766
"407","Belgrade","SRB","Southern Europe","Sparsely built",2,-0.941287589672386
"408","Belgrade","SRB","Southern Europe","Compact lowrise",3,-0.984222360570365
"409","Belgrade","SRB","Southern Europe","Compact midrise",3,-0.293012971454134
"410","Belgrade","SRB","Southern Europe","Large lowrise",3,-1.73739123097303
"411","Belgrade","SRB","Southern Europe","Open lowrise",3,-2.06587058590502
"412","Belgrade","SRB","Southern Europe","Open midrise",3,-1.09246503718806
"413","Belgrade","SRB","Southern Europe","Sparsely built",3,-2.73600817134448
"414","Belgrade","SRB","Southern Europe","Compact lowrise",4,-0.540136049073889
"415","Belgrade","SRB","Southern Europe","Compact midrise",4,-0.401504168826996
"416","Belgrade","SRB","Southern Europe","Large lowrise",4,-1.29566710995503
"417","Belgrade","SRB","Southern Europe","Open lowrise",4,-1.47769319825867
"418","Belgrade","SRB","Southern Europe","Open midrise",4,-0.75620509812824
"419","Belgrade","SRB","Southern Europe","Sparsely built",4,-1.94692808678233
"420","Belgrade","SRB","Southern Europe","Compact lowrise",5,-0.365556705634867
"421","Belgrade","SRB","Southern Europe","Compact midrise",5,-0.433890439223645
"422","Belgrade","SRB","Southern Europe","Large lowrise",5,-0.97417726056948
"423","Belgrade","SRB","Southern Europe","Open lowrise",5,-1.12661780818394
"424","Belgrade","SRB","Southern Europe","Open midrise",5,-0.618196983956414
"425","Belgrade","SRB","Southern Europe","Sparsely built",5,-1.44559975292906
"426","Belgrade","SRB","Southern Europe","Compact lowrise",6,-0.367482571589118
"427","Belgrade","SRB","Southern Europe","Compact midrise",6,-0.375216145383925
"428","Belgrade","SRB","Southern Europe","Large lowrise",6,-0.706842319142726
"429","Belgrade","SRB","Southern Europe","Open lowrise",6,-0.850236840361388
"430","Belgrade","SRB","Southern Europe","Open midrise",6,-0.476125584960215
"431","Belgrade","SRB","Southern Europe","Sparsely built",6,-0.709879136884086
"432","Belgrade","SRB","Southern Europe","Compact lowrise",7,-0.316881599348082
"433","Belgrade","SRB","Southern Europe","Compact midrise",7,-0.314993593270891
"434","Belgrade","SRB","Southern Europe","Large lowrise",7,-0.56299428346968
"435","Belgrade","SRB","Southern Europe","Open lowrise",7,-0.609788772146558
"436","Belgrade","SRB","Southern Europe","Open midrise",7,-0.346889848609113
"437","Belgrade","SRB","Southern Europe","Sparsely built",7,-0.268227322518281
"438","Belgrade","SRB","Southern Europe","Compact lowrise",8,-0.378371852136504
"439","Belgrade","SRB","Southern Europe","Compact midrise",8,-0.264083671905106
"440","Belgrade","SRB","Southern Europe","Large lowrise",8,-0.620366789326851
"441","Belgrade","SRB","Southern Europe","Open lowrise",8,-0.652298404202823
"442","Belgrade","SRB","Southern Europe","Open midrise",8,-0.374091062787106
"443","Belgrade","SRB","Southern Europe","Sparsely built",8,-0.349452942448585
"444","Belgrade","SRB","Southern Europe","Compact lowrise",9,-0.55270202680281
"445","Belgrade","SRB","Southern Europe","Compact midrise",9,-0.293521445532158
"446","Belgrade","SRB","Southern Europe","Large lowrise",9,-0.924941601587927
"447","Belgrade","SRB","Southern Europe","Open lowrise",9,-0.994018503775217
"448","Belgrade","SRB","Southern Europe","Open midrise",9,-0.586027942538291
"449","Belgrade","SRB","Southern Europe","Sparsely built",9,-0.829706026697467
"450","Belgrade","SRB","Southern Europe","Compact lowrise",10,-0.941381034690884
"451","Belgrade","SRB","Southern Europe","Compact midrise",10,-0.0955323505271889
"452","Belgrade","SRB","Southern Europe","Large lowrise",10,-1.26856894646294
"453","Belgrade","SRB","Southern Europe","Open lowrise",10,-1.54154048669116
"454","Belgrade","SRB","Southern Europe","Open midrise",10,-0.77420811287097
"455","Belgrade","SRB","Southern Europe","Sparsely built",10,-1.54009793229699
"456","Belgrade","SRB","Southern Europe","Compact lowrise",11,-1.5837964846549
"457","Belgrade","SRB","Southern Europe","Compact midrise",11,-0.0109619387250258
"458","Belgrade","SRB","Southern Europe","Large lowrise",11,-1.8273907595705
"459","Belgrade","SRB","Southern Europe","Open lowrise",11,-2.31596505055448
"460","Belgrade","SRB","Southern Europe","Open midrise",11,-1.20596643650428
"461","Belgrade","SRB","Southern Europe","Sparsely built",11,-2.44627627192064
"462","Belgrade","SRB","Southern Europe","Compact lowrise",12,-3.71502885318439
"463","Belgrade","SRB","Southern Europe","Compact midrise",12,0.716652722510574
"464","Belgrade","SRB","Southern Europe","Large lowrise",12,-2.66522203083181
"465","Belgrade","SRB","Southern Europe","Open lowrise",12,-3.96181059849559
"466","Belgrade","SRB","Southern Europe","Open midrise",12,-1.6845803714852
"467","Belgrade","SRB","Southern Europe","Sparsely built",12,-2.41745802053971
"468","Berlin","DEU","Western Europe","Compact lowrise",1,-8.62126597576795
"469","Berlin","DEU","Western Europe","Compact midrise",1,-3.49159105025721
"470","Berlin","DEU","Western Europe","Large lowrise",1,-11.2380161933011
"471","Berlin","DEU","Western Europe","Open lowrise",1,-22.50560731999
"472","Berlin","DEU","Western Europe","Open midrise",1,-12.0516208095011
"473","Berlin","DEU","Western Europe","Sparsely built",1,45.1039093607259
"474","Berlin","DEU","Western Europe","Compact lowrise",2,-4.47132140276279
"475","Berlin","DEU","Western Europe","Compact midrise",2,-1.82269352269395
"476","Berlin","DEU","Western Europe","Large lowrise",2,-5.71984203311872
"477","Berlin","DEU","Western Europe","Open lowrise",2,-9.82990134196629
"478","Berlin","DEU","Western Europe","Open midrise",2,-6.01183856634556
"479","Berlin","DEU","Western Europe","Sparsely built",2,14.1460573178303
"480","Berlin","DEU","Western Europe","Compact lowrise",3,-1.90081796170975
"481","Berlin","DEU","Western Europe","Compact midrise",3,-0.382023295875331
"482","Berlin","DEU","Western Europe","Large lowrise",3,-2.19806776873437
"483","Berlin","DEU","Western Europe","Open lowrise",3,-4.03377764319703
"484","Berlin","DEU","Western Europe","Open midrise",3,-2.3774327419953
"485","Berlin","DEU","Western Europe","Sparsely built",3,2.62628659144419
"486","Berlin","DEU","Western Europe","Compact lowrise",4,-1.24047919760438
"487","Berlin","DEU","Western Europe","Compact midrise",4,0.0250038892668393
"488","Berlin","DEU","Western Europe","Large lowrise",4,-1.21766612778749
"489","Berlin","DEU","Western Europe","Open lowrise",4,-2.34137813197124
"490","Berlin","DEU","Western Europe","Open midrise",4,-1.28313847704982
"491","Berlin","DEU","Western Europe","Sparsely built",4,0.0546935172509907
"492","Berlin","DEU","Western Europe","Compact lowrise",5,-0.928431878887686
"493","Berlin","DEU","Western Europe","Compact midrise",5,-0.0313446894096712
"494","Berlin","DEU","Western Europe","Large lowrise",5,-0.741096999431021
"495","Berlin","DEU","Western Europe","Open lowrise",5,-1.49769792290209
"496","Berlin","DEU","Western Europe","Open midrise",5,-0.870547362710551
"497","Berlin","DEU","Western Europe","Sparsely built",5,0.369265828635013
"498","Berlin","DEU","Western Europe","Compact lowrise",6,-0.711553286098841
"499","Berlin","DEU","Western Europe","Compact midrise",6,-0.0964211355662319
"500","Berlin","DEU","Western Europe","Large lowrise",6,-0.578084757327188
"501","Berlin","DEU","Western Europe","Open lowrise",6,-1.21411208872403
"502","Berlin","DEU","Western Europe","Open midrise",6,-0.741336069473191
"503","Berlin","DEU","Western Europe","Sparsely built",6,0.59364205042579
"504","Berlin","DEU","Western Europe","Compact lowrise",7,-0.622062947842693
"505","Berlin","DEU","Western Europe","Compact midrise",7,-0.146529954566768
"506","Berlin","DEU","Western Europe","Large lowrise",7,-0.627051313579042
"507","Berlin","DEU","Western Europe","Open lowrise",7,-1.26448183181235
"508","Berlin","DEU","Western Europe","Open midrise",7,-0.740827702973233
"509","Berlin","DEU","Western Europe","Sparsely built",7,0.446781574645145
"510","Berlin","DEU","Western Europe","Compact lowrise",8,-0.638857266875468
"511","Berlin","DEU","Western Europe","Compact midrise",8,-0.24407267019587
"512","Berlin","DEU","Western Europe","Large lowrise",8,-0.785337778008074
"513","Berlin","DEU","Western Europe","Open lowrise",8,-1.57696811009607
"514","Berlin","DEU","Western Europe","Open midrise",8,-0.90612121536439
"515","Berlin","DEU","Western Europe","Sparsely built",8,0.219038274256952
"516","Berlin","DEU","Western Europe","Compact lowrise",9,-0.833674328056081
"517","Berlin","DEU","Western Europe","Compact midrise",9,-0.268904305308311
"518","Berlin","DEU","Western Europe","Large lowrise",9,-0.896894980198668
"519","Berlin","DEU","Western Europe","Open lowrise",9,-1.69869030887841
"520","Berlin","DEU","Western Europe","Open midrise",9,-0.994139955860002
"521","Berlin","DEU","Western Europe","Sparsely built",9,0.599918327869927
"522","Berlin","DEU","Western Europe","Compact lowrise",10,-1.0720242152599
"523","Berlin","DEU","Western Europe","Compact midrise",10,-0.60737073034506
"524","Berlin","DEU","Western Europe","Large lowrise",10,-1.59034417332407
"525","Berlin","DEU","Western Europe","Open lowrise",10,-2.61171881966927
"526","Berlin","DEU","Western Europe","Open midrise",10,-1.58722915668
"527","Berlin","DEU","Western Europe","Sparsely built",10,1.97506800959741
"528","Berlin","DEU","Western Europe","Compact lowrise",11,-1.60190451332969
"529","Berlin","DEU","Western Europe","Compact midrise",11,-0.942954357841574
"530","Berlin","DEU","Western Europe","Large lowrise",11,-2.45152875105882
"531","Berlin","DEU","Western Europe","Open lowrise",11,-3.84722595698538
"532","Berlin","DEU","Western Europe","Open midrise",11,-2.42973162205834
"533","Berlin","DEU","Western Europe","Sparsely built",11,4.55717320260109
"534","Berlin","DEU","Western Europe","Compact lowrise",12,-2.66660471556484
"535","Berlin","DEU","Western Europe","Compact midrise",12,-1.7320996127141
"536","Berlin","DEU","Western Europe","Large lowrise",12,-4.63091820888689
"537","Berlin","DEU","Western Europe","Open lowrise",12,-7.27453541074752
"538","Berlin","DEU","Western Europe","Open midrise",12,-4.70024117956664
"539","Berlin","DEU","Western Europe","Sparsely built",12,11.714962501199
"540","Birmingham","GBR","Northern Europe","Compact lowrise",1,0.965796184777844
"541","Birmingham","GBR","Northern Europe","Compact midrise",1,-3.08109174306163
"542","Birmingham","GBR","Northern Europe","Large lowrise",1,-1.14686317008737
"543","Birmingham","GBR","Northern Europe","Open lowrise",1,-4.38657539521679
"544","Birmingham","GBR","Northern Europe","Open midrise",1,0.113610464823437
"545","Birmingham","GBR","Northern Europe","Sparsely built",1,-11.4894319063488
"546","Birmingham","GBR","Northern Europe","Compact lowrise",2,1.40598600206742
"547","Birmingham","GBR","Northern Europe","Compact midrise",2,-2.35168208734858
"548","Birmingham","GBR","Northern Europe","Large lowrise",2,-0.539749542091568
"549","Birmingham","GBR","Northern Europe","Open lowrise",2,-3.46949250585418
"550","Birmingham","GBR","Northern Europe","Open midrise",2,0.691916708379342
"551","Birmingham","GBR","Northern Europe","Sparsely built",2,-9.13318229066111
"552","Birmingham","GBR","Northern Europe","Compact lowrise",3,1.74716683624224
"553","Birmingham","GBR","Northern Europe","Compact midrise",3,-0.751154203809143
"554","Birmingham","GBR","Northern Europe","Large lowrise",3,0.204052138566124
"555","Birmingham","GBR","Northern Europe","Open lowrise",3,-1.82402165467901
"556","Birmingham","GBR","Northern Europe","Open midrise",3,1.08943388482415
"557","Birmingham","GBR","Northern Europe","Sparsely built",3,-4.868939025537
"558","Birmingham","GBR","Northern Europe","Compact lowrise",4,1.47904456032687
"559","Birmingham","GBR","Northern Europe","Compact midrise",4,-0.245345055938813
"560","Birmingham","GBR","Northern Europe","Large lowrise",4,0.329563952375819
"561","Birmingham","GBR","Northern Europe","Open lowrise",4,-1.2775397584086
"562","Birmingham","GBR","Northern Europe","Open midrise",4,0.935668005296685
"563","Birmingham","GBR","Northern Europe","Sparsely built",4,-3.4972250599337
"564","Birmingham","GBR","Northern Europe","Compact lowrise",5,1.11068713998797
"565","Birmingham","GBR","Northern Europe","Compact midrise",5,-0.210956275598957
"566","Birmingham","GBR","Northern Europe","Large lowrise",5,0.332482038695922
"567","Birmingham","GBR","Northern Europe","Open lowrise",5,-0.851213235024598
"568","Birmingham","GBR","Northern Europe","Open midrise",5,0.728115345597342
"569","Birmingham","GBR","Northern Europe","Sparsely built",5,-1.77210535321314
"570","Birmingham","GBR","Northern Europe","Compact lowrise",6,1.02543579318133
"571","Birmingham","GBR","Northern Europe","Compact midrise",6,-0.0637414862058386
"572","Birmingham","GBR","Northern Europe","Large lowrise",6,0.274662175832526
"573","Birmingham","GBR","Northern Europe","Open lowrise",6,-0.713061391748396
"574","Birmingham","GBR","Northern Europe","Open midrise",6,0.574100140673474
"575","Birmingham","GBR","Northern Europe","Sparsely built",6,-1.13676074166096
"576","Birmingham","GBR","Northern Europe","Compact lowrise",7,0.73521959181624
