region_gea,urt,inc_cl,year,value
LAC,urb,d7,2060,170320.3191
LAC,urb,d7,2065,180141.4712
LAC,urb,d7,2070,188487.6059
LAC,urb,d7,2075,195247.5685
LAC,urb,d7,2080,201310.7425
LAC,urb,d7,2085,207140.1622
LAC,urb,d7,2090,213249.1731
LAC,urb,d7,2095,219319.3309
LAC,urb,d7,2100,225938.1647
LAC,urb,d8,2020,108000.6831
LAC,urb,d8,2025,122168.8201
LAC,urb,d8,2030,133933.6763
LAC,urb,d8,2035,148166.8707
LAC,urb,d8,2040,163183.6802
LAC,urb,d8,2045,178573.5000
LAC,urb,d8,2050,193992.8465
LAC,urb,d8,2055,209347.9077
LAC,urb,d8,2060,224410.2311
LAC,urb,d8,2065,237563.1532
LAC,urb,d8,2070,248773.9671
LAC,urb,d8,2075,257901.1775
LAC,urb,d8,2080,266122.0975
LAC,urb,d8,2085,274056.6092
LAC,urb,d8,2090,282393.9908
LAC,urb,d8,2095,290726.2096
LAC,urb,d8,2100,299845.8411
LAC,urb,d9,2020,149477.9602
LAC,urb,d9,2025,170498.5239
LAC,urb,d9,2030,187956.0389
LAC,urb,d9,2035,208719.6166
LAC,urb,d9,2040,230564.2043
LAC,urb,d9,2045,252918.3789
LAC,urb,d9,2050,275284.8857
LAC,urb,d9,2055,297535.4540
LAC,urb,d9,2060,319349.9542
LAC,urb,d9,2065,338437.1306
LAC,urb,d9,2070,354763.3469
LAC,urb,d9,2075,368135.9585
LAC,urb,d9,2080,380240.1080
LAC,urb,d9,2085,391974.9699
LAC,urb,d9,2090,404344.2964
LAC,urb,d9,2095,416788.0265
LAC,urb,d9,2100,430467.3039
LAC,urb,d10,2020,287962.7449
LAC,urb,d10,2025,334859.7776
LAC,urb,d10,2030,373498.4263
LAC,urb,d10,2035,418090.5410
LAC,urb,d10,2040,464782.1101
LAC,urb,d10,2045,512452.0625
LAC,urb,d10,2050,560038.9644
LAC,urb,d10,2055,607294.7968
LAC,urb,d10,2060,653582.2624
LAC,urb,d10,2065,694248.4559
LAC,urb,d10,2070,729278.2393
LAC,urb,d10,2075,758315.5231
LAC,urb,d10,2080,784852.3709
LAC,urb,d10,2085,810803.0883
LAC,urb,d10,2090,838323.0204
LAC,urb,d10,2095,866357.7810
LAC,urb,d10,2100,897433.2797
LAC,rur,d1,2020,8695.8112
LAC,rur,d1,2025,9404.1554
LAC,rur,d1,2030,9921.3694
LAC,rur,d1,2035,10689.6369
LAC,rur,d1,2040,11529.3323
LAC,rur,d1,2045,12407.0192
LAC,rur,d1,2050,13300.7901
LAC,rur,d1,2055,14200.8473
LAC,rur,d1,2060,15089.4158
LAC,rur,d1,2065,15853.8353
LAC,rur,d1,2070,16487.2300
LAC,rur,d1,2075,16977.3456
LAC,rur,d1,2080,17400.4034
LAC,rur,d1,2085,17792.5911
LAC,rur,d1,2090,18193.2685
LAC,rur,d1,2095,18568.8784
LAC,rur,d1,2100,18963.1067
LAC,rur,d2,2020,19787.1340
LAC,rur,d2,2025,21607.4994
LAC,rur,d2,2030,23018.1371
LAC,rur,d2,2035,24967.8614
LAC,rur,d2,2040,27073.3787
LAC,rur,d2,2045,29259.2903
LAC,rur,d2,2050,31473.3279
LAC,rur,d2,2055,33694.9424
LAC,rur,d2,2060,35883.6077
LAC,rur,d2,2065,37774.1336
LAC,rur,d2,2070,39353.1702
LAC,rur,d2,2075,40593.2113
LAC,rur,d2,2080,41677.2157
LAC,rur,d2,2085,42694.5553
LAC,rur,d2,2090,43742.9087
LAC,rur,d2,2095,44745.9852
LAC,rur,d2,2100,45813.0705
LAC,rur,d3,2020,29138.1767
LAC,rur,d3,2025,32033.7554
LAC,rur,d3,2030,34334.8111
LAC,rur,d3,2035,37401.0673
LAC,rur,d3,2040,40691.5677
LAC,rur,d3,2045,44095.6558
LAC,rur,d3,2050,47533.6394
LAC,rur,d3,2055,50976.6246
LAC,rur,d3,2060,54364.7155
LAC,rur,d3,2065,57298.5383
LAC,rur,d3,2070,59760.6480
LAC,rur,d3,2075,61710.9428
LAC,rur,d3,2080,63428.2958
LAC,rur,d3,2085,65051.2908
LAC,rur,d3,2090,66731.9156
LAC,rur,d3,2095,68358.0714
LAC,rur,d3,2100,70100.7622
LAC,rur,d4,2020,39106.0411
LAC,rur,d4,2025,43246.2166
LAC,rur,d4,2030,46588.4030
LAC,rur,d4,2035,50926.4776
LAC,rur,d4,2040,55560.4764
LAC,rur,d4,2045,60342.1329
LAC,rur,d4,2050,65161.1360
LAC,rur,d4,2055,69980.0604
LAC,rur,d4,2060,74718.1617
LAC,rur,d4,2065,78829.1448
LAC,rur,d4,2070,82292.0994
LAC,rur,d4,2075,85053.7113
LAC,rur,d4,2080,87499.1898
LAC,rur,d4,2085,89822.6093
LAC,rur,d4,2090,92237.4504
LAC,rur,d4,2095,94593.6648
LAC,rur,d4,2100,97132.5929
LAC,rur,d5,2020,51021.5567
LAC,rur,d5,2025,56725.5693
LAC,rur,d5,2030,61381.1889
LAC,rur,d5,2035,67301.0461
LAC,rur,d5,2040,73601.7459
LAC,rur,d5,2045,80090.0008
LAC,rur,d5,2050,86617.7962
LAC,rur,d5,2055,93137.7279
LAC,rur,d5,2060,99543.9722
LAC,rur,d5,2065,105111.6202
LAC,rur,d5,2070,109816.3048
LAC,rur,d5,2075,113589.0744
LAC,rur,d5,2080,116945.3811
LAC,rur,d5,2085,120147.9355
LAC,rur,d5,2090,123486.4832
LAC,rur,d5,2095,126765.8014
LAC,rur,d5,2100,130314.8048
LAC,rur,d6,2020,63356.9241
LAC,rur,d6,2025,70808.3186
LAC,rur,d6,2030,76938.7385
LAC,rur,d6,2035,84599.0009
LAC,rur,d6,2040,92726.8479
LAC,rur,d6,2045,101082.2565
LAC,rur,d6,2050,109476.2978
LAC,rur,d6,2055,117851.5903
LAC,rur,d6,2060,126076.0551
LAC,rur,d6,2065,133234.8658
LAC,rur,d6,2070,139301.2120
LAC,rur,d6,2075,144190.2353
LAC,rur,d6,2080,148557.4555
LAC,rur,d6,2085,152740.5257
LAC,rur,d6,2090,157112.7696
LAC,rur,d6,2095,161432.5459
LAC,rur,d6,2100,166125.3222
LAC,rur,d7,2020,77903.9647
LAC,rur,d7,2025,87561.2590
LAC,rur,d7,2030,95551.3470
LAC,rur,d7,2035,105373.2683
LAC,rur,d7,2040,115764.7473
LAC,rur,d7,2045,126430.3125
LAC,rur,d7,2050,137130.5361
LAC,rur,d7,2055,147796.4162
LAC,rur,d7,2060,158264.5007
LAC,rur,d7,2065,167390.4800
LAC,rur,d7,2070,175145.8486
LAC,rur,d7,2075,181427.3194
LAC,rur,d7,2080,187061.3225
LAC,rur,d7,2085,192478.1172
LAC,rur,d7,2090,198154.7127
LAC,rur,d7,2095,203795.2052
LAC,rur,d7,2100,209945.5367
LAC,rur,d8,2020,99569.0929
LAC,rur,d8,2025,112631.1265
LAC,rur,d8,2030,123477.5028
LAC,rur,d8,2035,136599.5148
LAC,rur,d8,2040,150443.9652
LAC,rur,d8,2045,164632.3050
LAC,rur,d8,2050,178847.8665
LAC,rur,d8,2055,193004.1613
LAC,rur,d8,2060,206890.5723
LAC,rur,d8,2065,219016.6486
LAC,rur,d8,2070,229352.2367
LAC,rur,d8,2075,237766.8877
LAC,rur,d8,2080,245346.0022
LAC,rur,d8,2085,252661.0683
LAC,rur,d8,2090,260347.5523
LAC,rur,d8,2095,268029.2766
LAC,rur,d8,2100,276436.9404
LAC,rur,d9,2020,133463.4963
LAC,rur,d9,2025,152232.0018
LAC,rur,d9,2030,167819.1892
LAC,rur,d9,2035,186358.2412
LAC,rur,d9,2040,205862.4882
LAC,rur,d9,2045,225821.7269
LAC,rur,d9,2050,245791.9766
LAC,rur,d9,2055,265658.7090
LAC,rur,d9,2060,285136.0919
LAC,rur,d9,2065,302178.3455
LAC,rur,d9,2070,316755.4370
LAC,rur,d9,2075,328695.3611
LAC,rur,d9,2080,339502.7210
LAC,rur,d9,2085,349980.3573
LAC,rur,d9,2090,361024.4842
LAC,rur,d9,2095,372135.0433
LAC,rur,d9,2100,384348.7783
LAC,rur,d10,2020,252871.2718
LAC,rur,d10,2025,294053.3779
LAC,rur,d10,2030,327983.4762
LAC,rur,d10,2035,367141.5442
LAC,rur,d10,2040,408143.2247
LAC,rur,d10,2045,450004.0615
LAC,rur,d10,2050,491791.9685
LAC,rur,d10,2055,533289.1505
LAC,rur,d10,2060,573935.9721
LAC,rur,d10,2065,609646.5362
LAC,rur,d10,2070,640407.5497
LAC,rur,d10,2075,665906.3165
LAC,rur,d10,2080,689209.3534
LAC,rur,d10,2085,711997.6863
LAC,rur,d10,2090,736164.0077
LAC,rur,d10,2095,760782.4199
LAC,rur,d10,2100,788071.0224
MEA,urb,d1,2020,7073.5664
MEA,urb,d1,2025,7649.7656
MEA,urb,d1,2030,8070.4909
MEA,urb,d1,2035,8695.4345
MEA,urb,d1,2040,9378.4807
MEA,urb,d1,2045,10092.4310
MEA,urb,d1,2050,10819.4646
MEA,urb,d1,2055,11551.6119
MEA,urb,d1,2060,12274.4137
MEA,urb,d1,2065,12896.2271
MEA,urb,d1,2070,13411.4591
MEA,urb,d1,2075,13810.1412
MEA,urb,d1,2080,14154.2756
MEA,urb,d1,2085,14473.2989
MEA,urb,d1,2090,14799.2280
MEA,urb,d1,2095,15104.7661
MEA,urb,d1,2100,15425.4492
MEA,urb,d2,2020,19150.1450
MEA,urb,d2,2025,20911.9090
MEA,urb,d2,2030,22277.1354
MEA,urb,d2,2035,24164.0939
MEA,urb,d2,2040,26201.8303
MEA,urb,d2,2045,28317.3728
MEA,urb,d2,2050,30460.1360
MEA,urb,d2,2055,32610.2320
MEA,urb,d2,2060,34728.4397
MEA,urb,d2,2065,36558.1056
MEA,urb,d2,2070,38086.3097
MEA,urb,d2,2075,39286.4313
MEA,urb,d2,2080,40335.5393
MEA,urb,d2,2085,41320.1287
MEA,urb,d2,2090,42334.7334
MEA,urb,d2,2095,43305.5188
MEA,urb,d2,2100,44338.2524
MEA,urb,d3,2020,30192.3749
MEA,urb,d3,2025,33192.7136
MEA,urb,d3,2030,35577.0198
MEA,urb,d3,2035,38754.2110
MEA,urb,d3,2040,42163.7594
MEA,urb,d3,2045,45691.0049
MEA,urb,d3,2050,49253.3722
MEA,urb,d3,2055,52820.9222
MEA,urb,d3,2060,56331.5918
MEA,urb,d3,2065,59371.5582
MEA,urb,d3,2070,61922.7452
MEA,urb,d3,2075,63943.6003
MEA,urb,d3,2080,65723.0859
MEA,urb,d3,2085,67404.7997
MEA,urb,d3,2090,69146.2283
MEA,urb,d3,2095,70831.2173
MEA,urb,d3,2100,72636.9574
MEA,urb,d4,2020,40975.9204
MEA,urb,d4,2025,45314.0610
MEA,urb,d4,2030,48816.0561
MEA,urb,d4,2035,53361.5584
MEA,urb,d4,2040,58217.1347
MEA,urb,d4,2045,63227.4291
MEA,urb,d4,2050,68276.8557
MEA,urb,d4,2055,73326.1999
MEA,urb,d4,2060,78290.8565
MEA,urb,d4,2065,82598.4088
MEA,urb,d4,2070,86226.9467
MEA,urb,d4,2075,89120.6068
MEA,urb,d4,2080,91683.0173
MEA,urb,d4,2085,94117.5325
MEA,urb,d4,2090,96647.8407
MEA,urb,d4,2095,99116.7189
MEA,urb,d4,2100,101777.0475
MEA,urb,d5,2020,53681.9913
MEA,urb,d5,2025,59683.4302
MEA,urb,d5,2030,64581.8095
MEA,urb,d5,2035,70810.3478
MEA,urb,d5,2040,77439.5872
