region_bld,urt,inc_cl,region_gea,clim,arch,mat,year,yr_con,bld_age,n_units_arch
R32OAS-L-SAS,urb,ns,SAS,Zone_3A Warm Humid,comm,perm,2015,1990,p2,752039.5087299998
R32OAS-L-SAS,urb,ns,SAS,Zone_3A Warm Humid,comm,perm,2015,1995,p3,832945.5684200003
R32OAS-L-SAS,urb,ns,SAS,Zone_3A Warm Humid,comm,perm,2015,2000,p3,1000103.9549899994
R32OAS-L-SAS,urb,ns,SAS,Zone_3A Warm Humid,comm,perm,2015,2005,p3,1152283.8602100005
R32OAS-L-SAS,urb,ns,SAS,Zone_3A Warm Humid,comm,perm,2015,2010,p3,1258953.2186899993
R32OAS-L-SAS,urb,ns,SAS,Zone_3A Warm Humid,comm,perm,2015,2015,p3,1567599.8583399998
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,1945,p1,25309.92749
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,1960,p2,6722.4965900000025
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,1965,p2,12686.74315999999
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,1970,p2,18872.797059999997
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,1975,p2,26231.571710000004
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,1980,p2,70500.93870999997
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,1985,p2,64999.84369999998
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,1990,p2,79554.67055000001
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,1995,p3,88113.33646000002
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,2000,p3,105796.22439000003
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,2005,p3,121894.61030000001
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,2010,p3,133178.65266999998
R32OAS-L-SAS,urb,ns,SAS,Zone_3C Warm Marine,comm,perm,2015,2015,p3,165828.90767999992
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1945,p1,19796940.088329997
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1960,p2,11495239.522400003
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1965,p2,5355848.195659999
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1970,p2,6391690.094030001
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1975,p2,6387506.441539997
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1980,p2,6474700.134690007
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1985,p2,8382767.964969991
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1990,p2,9447643.194280002
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1995,p3,7467999.4972800035
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,2000,p3,8878387.230499996
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,2005,p3,8851096.673600003
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,2010,p3,6692881.211869998
R32OAS-M-PAS,rur,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,2015,p3,5354206.403879995
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1945,p1,7264872.78235
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1960,p2,4218402.054070001
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1965,p2,1965432.819879997
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1970,p2,2345555.18125
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1975,p2,2344019.908490003
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1980,p2,2376017.3326
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1985,p2,3076219.989429998
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1990,p2,3466996.6971200034
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1995,p3,2740527.881779997
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,2000,p3,3258097.13289
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,2005,p3,3248082.331459999
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,2010,p3,2456083.1287400047
R32OAS-M-PAS,rur,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,2015,p3,1964830.3324099984
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1945,p1,5134369.54596
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1960,p2,4672199.465160002
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1965,p2,2808792.194269999
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1970,p2,3272008.2535999985
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1975,p2,5356054.75403
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1980,p2,6754405.113019997
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1985,p2,7386685.199900005
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1990,p2,9503891.223699993
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,1995,p3,10905848.149710003
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,2000,p3,14051586.844349999
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,2005,p3,16387176.461460004
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,2010,p3,18382327.570429992
R32OAS-M-PAS,urb,ns,PAS,Zone_0A Extremely hot Humid,comm,perm,2015,2015,p3,19111889.174560003
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1945,p1,1388219.8436599998
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1960,p2,1263259.2868800007
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1965,p2,759435.2190399994
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1970,p2,884678.5852799993
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1975,p2,1448158.6155300003
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1980,p2,1826241.5913100003
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1985,p2,1997196.1273200002
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1990,p2,2569641.758470002
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,1995,p3,2948699.8701199996
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,2000,p3,3799237.962459999
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,2005,p3,4430729.681969999
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,2010,p3,4970174.366610001
R32OAS-M-PAS,urb,ns,PAS,Zone_1A Very hot Humid,comm,perm,2015,2015,p3,5167431.670930001
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1945,p1,4983417.83237
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1960,p2,3056640.160920002
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1965,p2,1035219.8256500011
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1970,p2,1208516.6856399989
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1975,p2,1509763.456890001
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1980,p2,1789599.1379199978
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1985,p2,2019533.3880900028
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1990,p2,2267561.8883599965
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1995,p3,2069823.215970002
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,2000,p3,1865753.94525
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,2005,p3,2677567.6436299984
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,2010,p3,2490444.6833200003
R32OAS-M-SAS,rur,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,2015,p3,1649800.10068
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1945,p1,1784552.93201
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1960,p2,1094577.3252099997
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1965,p2,370710.35126999946
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1970,p2,432767.6440700004
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1975,p2,540643.5691999996
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1980,p2,640852.22155
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1985,p2,723191.2615500008
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1990,p2,812009.8198899998
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1995,p3,741199.9581700003
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2000,p3,668123.12059
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2005,p3,958832.1408899993
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2010,p3,891823.7465200009
R32OAS-M-SAS,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2015,p3,590790.4385900004
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1945,p1,1204247.5471899998
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1960,p2,738639.9335600004
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1965,p2,250161.83226999972
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1970,p2,292039.1794300002
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1975,p2,364835.74145000026
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1980,p2,432458.29364000016
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1985,p2,488022.1187599995
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1990,p2,547958.4361700002
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1995,p3,500174.7023400003
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2000,p3,450861.17357000016
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2005,p3,647036.7076899998
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2010,p3,601818.2705800001
R32OAS-M-SAS,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2015,p3,398675.7264699993
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1945,p1,211808.18118
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1960,p2,129915.13348999996
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1965,p2,43999.52718999997
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1970,p2,51365.093140000055
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1975,p2,64168.862140000034
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1980,p2,76062.60426000001
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1985,p2,85835.40619000001
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1990,p2,96377.26064999995
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1995,p3,87972.85426000004
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,2000,p3,79299.38107999996
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,2005,p3,113803.56847999996
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,2010,p3,105850.35740000008
R32OAS-M-SAS,rur,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,2015,p3,70120.78263000003
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1945,p1,1014198.7708200003
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1960,p2,963052.1664399995
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1965,p2,575160.2288300002
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1970,p2,752078.2469500003
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1975,p2,537847.1526699995
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1980,p2,476208.71012999996
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1985,p2,241487.54477000012
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1990,p2,216159.97802000018
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,1995,p3,125639.70179999992
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,2000,p3,75381.5605400004
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,2005,p3,356985.99937999935
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,2010,p3,543270.1729400003
R32OAS-M-SAS,urb,ns,SAS,Zone_0A Extremely hot Humid,comm,perm,2015,2015,p3,1413060.80344
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1945,p1,123625.49427999998
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1960,p2,117390.99231999999
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1965,p2,70109.00588000001
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1970,p2,91674.38149000003
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1975,p2,65560.73821
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1980,p2,58047.33635999999
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1985,p2,29436.06120000006
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1990,p2,26348.764079999957
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1995,p3,15314.818619999976
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2000,p3,9188.615640000051
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2005,p3,43514.71515999999
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2010,p3,66221.77587
R32OAS-M-SAS,urb,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2015,p3,172244.6776
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1945,p1,131122.38809
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1960,p2,124509.81357
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1965,p2,74360.55426000005
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1970,p2,97233.69677999995
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1975,p2,69536.47064999992
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1980,p2,61567.44130000007
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1985,p2,31221.122009999985
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1990,p2,27946.60507999993
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1995,p3,16243.539430000046
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2000,p3,9745.831400000054
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2005,p3,46153.5332799999
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2010,p3,70237.59493000005
R32OAS-M-SAS,urb,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2015,p3,182689.93448999999
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1945,p1,106570.66754000001
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1960,p2,101196.24986999999
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1965,p2,60437.07731999997
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1970,p2,79027.38903000005
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1975,p2,56516.268530000016
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1980,p2,50039.382369999956
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1985,p2,25375.192299999988
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1990,p2,22713.805020000018
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,1995,p3,13202.053959999983
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,2000,p3,7920.9948200000235
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,2005,p3,37511.61738999995
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,2010,p3,57086.11235000005
R32OAS-M-SAS,urb,ns,SAS,Zone_4C Mixed Marine,comm,perm,2015,2015,p3,148482.56317999997
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,1945,p1,10006051.38889
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,1960,p2,2456565.488200001
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,1965,p2,1826132.2238099992
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,1970,p2,2129094.2795199975
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,1975,p2,2638277.4088000017
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,1980,p2,3148226.4206599994
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,1985,p2,3551839.7360099982
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,1990,p2,4693149.868500004
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,1995,p3,6624115.651669994
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,2000,p3,6073655.36305
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,2005,p3,5928562.715750001
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,2010,p3,5881950.028840004
R32PAK,rur,ns,SAS,Zone_0B Extremely hot Dry,comm,perm,2015,2015,p3,4996762.6951399995
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1945,p1,1124459.08134
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1960,p2,276063.6803499999
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1965,p2,205216.91154000015
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1970,p2,239263.15230000005
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1975,p2,296484.0850900001
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1980,p2,353791.0861299996
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1985,p2,399148.30448000017
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1990,p2,527406.34486
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,1995,p3,744404.2320599997
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2000,p3,682544.6586599998
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2005,p3,666239.4510800005
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2010,p3,661001.2150399999
R32PAK,rur,ns,SAS,Zone_1A Very hot Humid,comm,perm,2015,2015,p3,561525.7179099998
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,1945,p1,22439042.82399
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,1960,p2,5508964.130529994
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,1965,p2,4095187.7598400014
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,1970,p2,4774594.47864
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,1975,p2,5916461.69475
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,1980,p2,7060046.438619998
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,1985,p2,7965168.360879998
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,1990,p2,10524610.236929996
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,1995,p3,14854892.204910006
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,2000,p3,13620459.009530004
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,2005,p3,13295081.895319998
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,2010,p3,13190550.743300002
R32PAK,rur,ns,SAS,Zone_1B Very hot Dry,comm,perm,2015,2015,p3,11205476.340229992
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1945,p1,3866721.808919999
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1960,p2,949311.0697800011
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1965,p2,705687.4906299995
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1970,p2,822763.6421100008
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1975,p2,1019531.5212999997
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1980,p2,1216595.366829999
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1985,p2,1372567.0232
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1990,p2,1813613.0071499997
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,1995,p3,2559812.2035900005
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2000,p3,2347093.2477800013
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2005,p3,2291023.887209998
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2010,p3,2273010.9582000035
R32PAK,rur,ns,SAS,Zone_2A Hot Humid,comm,perm,2015,2015,p3,1930940.6414499977
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,1945,p1,6275539.47071
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,1960,p2,1540695.0338800005
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,1965,p2,1145303.4172699996
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,1970,p2,1335313.4686800002
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,1975,p2,1654660.1022000005
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,1980,p2,1974487.077649999
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,1985,p2,2227623.024370002
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,1990,p2,2943423.5441400013
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,1995,p3,4154475.888149997
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,2000,p3,3809241.276180002
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,2005,p3,3718242.8793899985
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,2010,p3,3689008.5944999973
R32PAK,rur,ns,SAS,Zone_2B Hot Dry,comm,perm,2015,2015,p3,3133841.7424000017
R32PAK,rur,ns,SAS,Zone_3A Warm Humid,comm,perm,2015,1945,p1,2112890.5754299997
R32PAK,rur,ns,SAS,Zone_3A Warm Humid,comm,perm,2015,1960,p2,518731.5021800003
