scenario_supply,region_gea,material,production,year,emission_factor,unit
NPi,SAS,steel,secondary,2020,1.239779375,kgco2e/kg
NPi,SAS,steel,secondary,2025,1.2102207625,kgco2e/kg
NPi,SAS,steel,secondary,2030,1.18066215,kgco2e/kg
NPi,SAS,steel,secondary,2040,1.14023518,kgco2e/kg
NPi,SAS,steel,secondary,2050,1.112242124,kgco2e/kg
NPi,SAS,steel,secondary,2060,1.05650734,kgco2e/kg
NPi,SAS,steel,secondary,2070,1.022777902,kgco2e/kg
NPi,SAS,steel,secondary,2080,1.000927621,kgco2e/kg
NPi,SAS,steel,secondary,2090,0.990845751,kgco2e/kg
NPi,SAS,steel,secondary,2100,0.988576522,kgco2e/kg
NPi,SAS,wood,primary,2020,0.131523389,kgco2e/kg
NPi,SAS,wood,primary,2025,0.129721068,kgco2e/kg
NPi,SAS,wood,primary,2030,0.127918747,kgco2e/kg
NPi,SAS,wood,primary,2040,0.125486658,kgco2e/kg
NPi,SAS,wood,primary,2050,0.11884438,kgco2e/kg
NPi,SAS,wood,primary,2060,0.104256989,kgco2e/kg
NPi,SAS,wood,primary,2070,0.097023445,kgco2e/kg
NPi,SAS,wood,primary,2080,0.094039007,kgco2e/kg
NPi,SAS,wood,primary,2090,0.089948257,kgco2e/kg
NPi,SAS,wood,primary,2100,0.084017776,kgco2e/kg
NPi,WEU,aluminum,primary,2020,14.50751932,kgco2e/kg
NPi,WEU,aluminum,primary,2025,14.38359667,kgco2e/kg
NPi,WEU,aluminum,primary,2030,14.25967402,kgco2e/kg
NPi,WEU,aluminum,primary,2040,14.14318423,kgco2e/kg
NPi,WEU,aluminum,primary,2050,13.71281826,kgco2e/kg
NPi,WEU,aluminum,primary,2060,12.23809399,kgco2e/kg
NPi,WEU,aluminum,primary,2070,11.62624688,kgco2e/kg
NPi,WEU,aluminum,primary,2080,11.22037016,kgco2e/kg
NPi,WEU,aluminum,primary,2090,10.82068229,kgco2e/kg
NPi,WEU,aluminum,primary,2100,10.60503333,kgco2e/kg
NPi,WEU,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,WEU,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,WEU,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,WEU,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,WEU,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,WEU,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,WEU,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,WEU,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,WEU,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,WEU,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,WEU,brick,primary,2020,0.255354211,kgco2e/kg
NPi,WEU,brick,primary,2025,0.25439529,kgco2e/kg
NPi,WEU,brick,primary,2030,0.253436369,kgco2e/kg
NPi,WEU,brick,primary,2040,0.252067884,kgco2e/kg
NPi,WEU,brick,primary,2050,0.249216103,kgco2e/kg
NPi,WEU,brick,primary,2060,0.242895938,kgco2e/kg
NPi,WEU,brick,primary,2070,0.23987142,kgco2e/kg
NPi,WEU,brick,primary,2080,0.238642208,kgco2e/kg
NPi,WEU,brick,primary,2090,0.236807362,kgco2e/kg
NPi,WEU,brick,primary,2100,0.23425449,kgco2e/kg
NPi,WEU,concrete,primary,2020,0.82534951,kgco2e/kg
NPi,WEU,concrete,primary,2025,0.811688062,kgco2e/kg
NPi,WEU,concrete,primary,2030,0.798026614,kgco2e/kg
NPi,WEU,concrete,primary,2040,0.740798043,kgco2e/kg
NPi,WEU,concrete,primary,2050,0.71081858,kgco2e/kg
NPi,WEU,concrete,primary,2060,0.689925323,kgco2e/kg
NPi,WEU,concrete,primary,2070,0.680203461,kgco2e/kg
NPi,WEU,concrete,primary,2080,0.674536689,kgco2e/kg
NPi,WEU,concrete,primary,2090,0.668619516,kgco2e/kg
NPi,WEU,concrete,primary,2100,0.66433378,kgco2e/kg
NPi,WEU,copper,primary,2020,5.671664441,kgco2e/kg
NPi,WEU,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,WEU,copper,primary,2030,5.475735664,kgco2e/kg
NPi,WEU,copper,primary,2040,5.38231368,kgco2e/kg
NPi,WEU,copper,primary,2050,5.267540244,kgco2e/kg
NPi,WEU,copper,primary,2060,4.750599033,kgco2e/kg
NPi,WEU,copper,primary,2070,4.533265784,kgco2e/kg
NPi,WEU,copper,primary,2080,4.389493232,kgco2e/kg
NPi,WEU,copper,primary,2090,4.223916058,kgco2e/kg
NPi,WEU,copper,primary,2100,4.116363299,kgco2e/kg
NPi,WEU,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,WEU,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,WEU,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,WEU,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,WEU,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,WEU,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,WEU,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,WEU,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,WEU,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,WEU,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,WEU,glass,primary,2020,1.128042383,kgco2e/kg
NPi,WEU,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,WEU,glass,primary,2030,1.099197144,kgco2e/kg
NPi,WEU,glass,primary,2040,1.041731361,kgco2e/kg
NPi,WEU,glass,primary,2050,1.009979044,kgco2e/kg
NPi,WEU,glass,primary,2060,0.982933419,kgco2e/kg
NPi,WEU,glass,primary,2070,0.970526351,kgco2e/kg
NPi,WEU,glass,primary,2080,0.963779188,kgco2e/kg
NPi,WEU,glass,primary,2090,0.955943365,kgco2e/kg
NPi,WEU,glass,primary,2100,0.949564751,kgco2e/kg
NPi,WEU,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,WEU,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,WEU,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,WEU,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,WEU,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,WEU,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,WEU,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,WEU,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,WEU,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,WEU,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,WEU,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,WEU,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,WEU,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,WEU,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,WEU,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,WEU,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,WEU,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,WEU,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,WEU,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,WEU,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,WEU,steel,primary,2020,0.880637012,kgco2e/kg
NPi,WEU,steel,primary,2025,0.8695784485,kgco2e/kg
NPi,WEU,steel,primary,2030,0.858519885,kgco2e/kg
NPi,WEU,steel,primary,2040,0.814925974,kgco2e/kg
NPi,WEU,steel,primary,2050,0.790561412,kgco2e/kg
NPi,WEU,steel,primary,2060,0.769424213,kgco2e/kg
NPi,WEU,steel,primary,2070,0.759651179,kgco2e/kg
NPi,WEU,steel,primary,2080,0.754380234,kgco2e/kg
NPi,WEU,steel,primary,2090,0.748247746,kgco2e/kg
NPi,WEU,steel,primary,2100,0.743160103,kgco2e/kg
NPi,WEU,steel,secondary,2020,1.650324957,kgco2e/kg
NPi,WEU,steel,secondary,2025,1.6368501035,kgco2e/kg
NPi,WEU,steel,secondary,2030,1.62337525,kgco2e/kg
NPi,WEU,steel,secondary,2040,1.632440333,kgco2e/kg
NPi,WEU,steel,secondary,2050,1.603806884,kgco2e/kg
NPi,WEU,steel,secondary,2060,1.482715599,kgco2e/kg
NPi,WEU,steel,secondary,2070,1.428036783,kgco2e/kg
NPi,WEU,steel,secondary,2080,1.400802861,kgco2e/kg
NPi,WEU,steel,secondary,2090,1.366698915,kgco2e/kg
NPi,WEU,steel,secondary,2100,1.332372443,kgco2e/kg
NPi,WEU,wood,primary,2020,0.131523389,kgco2e/kg
NPi,WEU,wood,primary,2025,0.129721068,kgco2e/kg
NPi,WEU,wood,primary,2030,0.127918747,kgco2e/kg
NPi,WEU,wood,primary,2040,0.125486658,kgco2e/kg
NPi,WEU,wood,primary,2050,0.11884438,kgco2e/kg
NPi,WEU,wood,primary,2060,0.104256989,kgco2e/kg
NPi,WEU,wood,primary,2070,0.097023445,kgco2e/kg
NPi,WEU,wood,primary,2080,0.094039007,kgco2e/kg
NPi,WEU,wood,primary,2090,0.089948257,kgco2e/kg
NPi,WEU,wood,primary,2100,0.084017776,kgco2e/kg
